id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
2621,18,Seattle,Baby,10,Veina,15,4,732.35,15,40.6861111111111,183.0875,499
2622,124,San Diego,Shoes,42,Veina,79,12,1318.94,1,10.6366129032258,109.911666666667,1072
2623,142,Boston,Shoes,41,Bo,88,15,1319.73,1,9.29387323943662,87.982,467
2624,117,Columbus,Shoes,33,Nilima,68,23,1167.45,7,9.97820512820513,50.7586956521739,638
2625,52,Colorado Springs,Shoes,23,Alekto,28,11,923.36,11,17.7569230769231,83.9418181818182,550
2626,215,Denver,Frozen food,45,Bo,84,18,1451.42,1,6.75079069767442,80.6344444444445,628
2627,465,Seattle,Alcohol,55,Bo,150,32,2029.06,2,4.36356989247312,63.408125,802
2628,12,Columbus,Packaged food,9,Katram,9,2,602.61,61,50.2175,301.305,741
2629,256,Seattle,Alcohol,46,Bo,148,26,1496.53,7,5.8458203125,57.5588461538462,703
2630,103,Seattle,Packaged food,24,Veina,46,30,1017.18,8,9.87553398058252,33.906,618
2631,49,Colorado Springs,Packaged food,15,Bo,29,11,786.59,7,16.0528571428571,71.5081818181818,591
2632,227,Boston,Alcohol,45,Bo,90,28,1518.71,1,6.69035242290749,54.2396428571429,615
2633,58,Seattle,Shoes,16,Nilima,26,18,970.46,8,16.7320689655172,53.9144444444444,601
2634,180,Orlando,Baby,39,Bo,82,23,1305.36,7,7.252,56.7547826086956,745
2635,118,Columbus,Alcohol,43,Nilima,86,5,1320.64,15,11.1918644067797,264.128,644
2636,40,Columbus,Baby,19,Bo,28,12,741.93,3,18.54825,61.8275,676
2637,15,Columbus,Baby,13,Bo,13,6,616.42,8,41.0946666666667,102.736666666667,924
2638,77,Columbus,Baby,26,Bo,56,4,1150.44,18,14.9407792207792,287.61,700
2639,329,Boston,Frozen food,56,Bo,153,17,1745.79,10,5.30635258358663,102.693529411765,658
2640,200,Columbus,Clothes,30,Bo,47,19,1517.35,3,7.58675,79.8605263157895,615
2641,96,Columbus,Baby,26,Bo,50,32,1094.23,6,11.3982291666667,34.1946875,581
2642,54,Honolulu,Baby,25,Nilima,32,10,954.67,6,17.6790740740741,95.467,533
2643,265,Seattle,Shoes,44,Veina,102,19,1710.04,2,6.45298113207547,90.0021052631579,816
2644,552,Boston,Alcohol,56,Bo,183,37,1813.84,3,3.28594202898551,49.0227027027027,792
2645,53,Boston,Shoes,20,Nilima,37,7,961.9,13,18.1490566037736,137.414285714286,648
2646,271,Colorado Springs,Pets,49,Bo,136,35,1574.88,3,5.81136531365314,44.9965714285714,653
2647,211,Seattle,Fresh food,42,Bo,97,19,1301.69,5,6.16914691943128,68.51,871
2648,54,Columbus,Packaged food,18,Moone,39,7,991.03,15,18.3524074074074,141.575714285714,776
2649,117,Seattle,Frozen food,30,Bo,58,20,1139.82,5,9.74205128205128,56.991,443
2650,251,Boston,Alcohol,44,Bo,118,24,1571.22,3,6.2598406374502,65.4675,775
2651,329,Columbus,Baby,53,Bo,134,33,1888.05,7,5.7387537993921,57.2136363636364,543
2652,84,San Diego,Shoes,35,Bo,57,9,1200.14,7,14.287380952381,133.348888888889,777
2653,346,Boston,Alcohol,62,Bo,163,22,1901.73,1,5.49632947976879,86.4422727272727,656
2654,125,Orlando,Pets,31,Bo,72,26,1386.78,5,11.09424,53.3376923076923,397
2655,302,Columbus,Alcohol,53,Bo,160,20,1618.78,2,5.36019867549669,80.939,707
2656,204,Seattle,Baby,42,Bo,97,23,1509.02,1,7.3971568627451,65.6095652173913,734
2657,181,Colorado Springs,Shoes,37,Medeia,53,20,1426.07,1,7.87883977900552,71.3035,693
2658,72,Colorado Springs,Baby,26,Bo,26,25,1048.93,5,14.5684722222222,41.9572,1089
2659,95,Denver,Alcohol,34,Bo,44,10,1027.82,26,10.8191578947368,102.782,461
2660,140,Columbus,Shoes,33,Bo,62,22,1254.38,4,8.95985714285714,57.0172727272727,690
2662,190,Honolulu,Beverages,43,Bo,58,20,1327.14,4,6.98494736842105,66.357,743
2663,246,Jersey,Frozen food,45,Bo,109,32,1496.76,9,6.08439024390244,46.77375,854
2664,249,Columbus,Packaged food,49,Bo,116,22,1518.77,4,6.09947791164659,69.035,729
2665,51,Jersey,Alcohol,23,Veina,41,6,881.97,13,17.2935294117647,146.995,488
2666,233,Columbus,Packaged food,47,Bo,113,20,1507.15,4,6.46845493562232,75.3575,965
2667,360,Seattle,Frozen food,46,Bo,121,19,1768.41,4,4.91225,93.0742105263158,528
2668,423,Boston,Fresh food,65,Nilima,205,38,1996.01,4,4.71869976359338,52.5265789473684,688
2669,97,Boston,Bakery,28,Medeia,63,14,1267.18,10,13.0637113402062,90.5128571428571,608
2670,181,Orlando,Frozen food,36,Bo,76,27,1274.63,1,7.0421546961326,47.2085185185185,798
2671,395,Boston,Alcohol,53,Moone,153,10,1797.4,6,4.55037974683544,179.74,666
2672,452,Columbus,Alcohol,53,Bo,155,50,2015.06,2,4.45809734513274,40.3012,626
2673,45,Seattle,Alcohol,19,Nilima,36,6,902.08,14,20.0462222222222,150.346666666667,660
2674,148,Honolulu,Alcohol,30,Nilima,72,29,1221.26,4,8.25175675675676,42.1124137931034,822
2675,69,Colorado Springs,Fresh food,24,Nilima,42,7,1065.21,22,15.4378260869565,152.172857142857,678
2676,74,Orlando,Frozen food,21,Nilima,53,4,994.37,30,13.4374324324324,248.5925,300
2677,105,Columbus,Shoes,31,Nilima,50,21,1165.79,2,11.1027619047619,55.5138095238095,495
2678,183,Orlando,Pets,31,Bo,61,20,1344.25,2,7.34562841530055,67.2125,715
2679,309,Columbus,Shoes,53,Bo,137,38,1692.44,1,5.47715210355987,44.5378947368421,420
2680,257,Seattle,Clothes,44,Bo,104,21,1647.85,3,6.41186770428016,78.4690476190476,951
2681,32,Colorado Springs,Shoes,16,Veina,29,6,896.33,18,28.0103125,149.388333333333,574
2682,155,Seattle,Baby,33,Bo,59,11,1196.73,5,7.72083870967742,108.793636363636,731
2683,88,Orlando,Clothes,23,Nilima,37,13,1095.5,11,12.4488636363636,84.2692307692308,858
2684,239,Seattle,Pets,47,Bo,96,17,1482.42,1,6.20259414225941,87.2011764705882,516
2685,62,Boston,Bakery,22,Bo,37,11,1081.95,9,17.4508064516129,98.3590909090909,560
2686,237,Columbus,Alcohol,43,Bo,101,16,1324.52,6,5.58869198312236,82.7825,632
2687,135,Orlando,Shoes,34,Bo,76,12,1346.77,6,9.97607407407407,112.230833333333,760
2688,176,Denver,Frozen food,48,Bo,105,24,1612.57,9,9.16232954545455,67.1904166666667,595
2689,105,Colorado Springs,Alcohol,38,Bo,48,8,1133.18,1,10.7921904761905,141.6475,673
2690,94,Seattle,Shoes,29,Bo,51,12,1068.36,3,11.3655319148936,89.03,833
2691,155,Boston,Shoes,40,Veina,71,24,1363.4,1,8.79612903225807,56.8083333333333,542
2692,224,Boston,Alcohol,45,Bo,100,13,1370.27,7,6.11727678571429,105.405384615385,664
2693,63,Seattle,Alcohol,29,Bo,44,13,1093.14,7,17.3514285714286,84.0876923076923,708
2695,344,Seattle,Baby,56,Bo,132,46,1790.59,6,5.20520348837209,38.9258695652174,863
2696,70,Orlando,Alcohol,23,Veina,46,9,947.28,8,13.5325714285714,105.253333333333,665
2697,236,Boston,Alcohol,48,Bo,86,16,1608.61,11,6.81614406779661,100.538125,273
2698,207,Columbus,Shoes,39,Bo,107,34,1375.94,1,6.64705314009662,40.4688235294118,696
2699,287,Colorado Springs,Alcohol,43,Bo,138,18,1509.15,1,5.25836236933798,83.8416666666667,870
2700,147,Honolulu,Shoes,38,Bo,73,12,1217.83,3,8.28455782312925,101.485833333333,683
2701,107,Boston,Shoes,36,Bo,65,29,1161.35,1,10.853738317757,40.0465517241379,818
2702,131,Jersey,Alcohol,38,Bo,72,29,1221.07,1,9.32114503816794,42.1058620689655,495
2703,62,Columbus,Baby,28,Veina,43,13,1124.55,10,18.1379032258065,86.5038461538462,637
2704,287,San Diego,Alcohol,42,Bo,114,20,1680.83,1,5.85655052264808,84.0415,772
2705,87,Colorado Springs,Alcohol,32,Bo,50,7,987.5,22,11.3505747126437,141.071428571429,936
2706,190,Seattle,Packaged food,45,Bo,105,18,1349.06,2,7.10031578947368,74.9477777777778,659
2707,149,Jersey,Clothes,38,Moone,77,12,1276.66,10,8.56818791946309,106.388333333333,642
2708,221,Seattle,Shoes,47,Nilima,102,42,1598.67,3,7.23380090497738,38.0635714285714,763
2709,82,Boston,Packaged food,23,Bo,46,25,1123.28,6,13.6985365853659,44.9312,696
2710,152,Seattle,Alcohol,43,Bo,88,9,1396.23,19,9.18572368421053,155.136666666667,648
2711,192,Columbus,Alcohol,44,Bo,105,34,1348.89,1,7.02546875,39.6732352941177,720
2712,220,Denver,Alcohol,52,Bo,103,25,1369.59,3,6.22540909090909,54.7836,683
2713,118,Boston,Shoes,36,Veina,78,9,1252.43,3,10.613813559322,139.158888888889,592
2714,61,Boston,Pets,19,Veina,27,10,1062.8,2,17.4229508196721,106.28,553
2715,266,Columbus,Alcohol,47,Bo,130,26,1529.94,2,5.75165413533835,58.8438461538462,902
2716,287,Seattle,Alcohol,52,Medeia,120,30,1627.79,1,5.67174216027875,54.2596666666667,792
2717,37,Columbus,Bakery,14,Veina,28,20,884.79,3,23.9132432432432,44.2395,729
2718,61,Denver,Alcohol,32,Bo,44,8,995.35,4,16.3172131147541,124.41875,577
2719,318,Columbus,Alcohol,50,Bo,138,30,1814.75,1,5.70676100628931,60.4916666666667,854
2720,329,Seattle,Shoes,59,Nilima,134,14,1829.82,2,5.56176291793313,130.701428571429,514
2721,243,Seattle,Shoes,49,Bo,108,17,1532.29,5,6.30572016460905,90.1347058823529,643
2722,314,Seattle,Bakery,47,Nilima,156,30,1799.33,17,5.73035031847134,59.9776666666667,312
2723,219,Denver,Beverages,44,Bo,112,11,1471.89,10,6.72095890410959,133.808181818182,792
2724,110,Boston,Alcohol,31,Nilima,76,9,1170.38,3,10.6398181818182,130.042222222222,819
2725,265,Honolulu,Shoes,47,Bo,106,30,1587.36,2,5.99003773584906,52.912,693
2726,261,Boston,Bakery,49,Veina,129,21,1904.59,1,7.29727969348659,90.6947619047619,620
2727,9,Columbus,Packaged food,7,Katram,8,4,570.3,19,63.3666666666667,142.575,659
2728,76,Boston,Baby,26,Bo,47,10,1145.86,4,15.0771052631579,114.586,1018
2730,239,Boston,Shoes,37,Nilima,112,22,1604.05,1,6.71150627615063,72.9113636363636,648
2732,91,Seattle,Frozen food,32,Bo,55,15,1269.44,4,13.9498901098901,84.6293333333333,537
2733,125,Colorado Springs,Frozen food,27,Medeia,76,17,1203.22,5,9.62576,70.7776470588235,659
2734,160,Jersey,Frozen food,35,Bo,83,35,1491.85,2,9.3240625,42.6242857142857,597
2735,211,Boston,Baby,47,Bo,87,17,1385.4,5,6.56587677725119,81.4941176470588,639
2736,434,Denver,Frozen food,48,Nilima,164,45,2027.6,1,4.67188940092166,45.0577777777778,779
2737,157,Columbus,Alcohol,34,Bo,57,26,1295.78,1,8.25337579617834,49.8376923076923,603
2738,3,Colorado Springs,Alcohol,3,Veina,3,1,406.69,21,135.563333333333,406.69,648
2739,291,Honolulu,Shoes,49,Bo,125,25,1558.14,4,5.35443298969072,62.3256,577
2740,239,Boston,Alcohol,50,Nilima,109,15,1599.12,3,6.69087866108787,106.608,672
2741,26,Columbus,Baby,12,Veina,17,2,668.66,49,25.7176923076923,334.33,761
2742,54,Orlando,Shoes,21,Nilima,24,10,920.54,7,17.047037037037,92.054,399
2743,165,Seattle,Frozen food,40,Bo,94,20,1383.65,6,8.38575757575758,69.1825,717
2744,122,Columbus,Shoes,26,Nilima,44,28,1395.5,6,11.4385245901639,49.8392857142857,618
2745,324,Boston,Alcohol,53,Bo,162,32,1732.51,3,5.34725308641975,54.1409375,593
2746,98,Orlando,Frozen food,31,Bo,61,9,1165.36,43,11.8914285714286,129.484444444444,464
2747,240,Seattle,Alcohol,31,Bo,82,16,1418.7,3,5.91125,88.66875,702
2749,371,Boston,Bakery,54,Bo,139,22,1935.46,1,5.21687331536388,87.9754545454546,784
2750,143,Colorado Springs,Packaged food,41,Nilima,80,18,1365.17,2,9.54664335664336,75.8427777777778,626
2751,65,Boston,Frozen food,25,Bo,42,10,897.63,14,13.8096923076923,89.763,536
2752,129,Columbus,Packaged food,33,Nilima,69,32,1170.92,1,9.0768992248062,36.59125,602
2753,117,Seattle,Alcohol,31,Nilima,63,15,1066.23,10,9.11307692307692,71.082,461
2754,50,Colorado Springs,Alcohol,24,Bo,26,9,890.2,30,17.804,98.9111111111111,406
2755,79,Honolulu,Shoes,31,Bo,40,9,1125.95,7,14.2525316455696,125.105555555556,666
2756,184,Seattle,Frozen food,35,Nilima,84,14,1420.2,2,7.71847826086957,101.442857142857,476
2757,90,Orlando,Shoes,35,Bo,48,14,1102.41,8,12.249,78.7435714285714,598
2758,194,San Diego,Alcohol,46,Nilima,98,16,1397.58,6,7.2040206185567,87.34875,433
2759,474,Denver,Beverages,59,Bo,207,43,2013,2,4.24683544303798,46.8139534883721,532
2760,193,Jersey,Alcohol,48,Bo,101,17,1329.61,5,6.88917098445596,78.2123529411765,433
2761,73,Columbus,Alcohol,30,Nilima,50,8,1199.53,5,16.4319178082192,149.94125,614
2762,399,Seattle,Alcohol,54,Bo,186,19,1848.45,3,4.63270676691729,97.2868421052632,735
2763,41,Colorado Springs,Shoes,20,Bo,22,11,747.91,12,18.2417073170732,67.9918181818182,837
2764,318,Honolulu,Beverages,55,Bo,161,27,1649.93,7,5.18845911949686,61.1085185185185,571
2765,101,Columbus,Beverages,34,Bo,59,6,1501.21,4,14.8634653465347,250.201666666667,306
2766,319,Seattle,Alcohol,47,Bo,129,23,1535.69,7,4.81407523510972,66.7691304347826,680
2767,54,Seattle,Pets,22,Bo,37,11,968.05,8,17.9268518518519,88.0045454545455,539
2769,653,Boston,Shoes,64,Bo,268,60,2206.55,1,3.37909647779479,36.7758333333333,491
2770,351,Denver,Alcohol,48,Bo,108,13,1699.17,1,4.84094017094017,130.705384615385,594
2771,9,Colorado Springs,Baby,5,Alekto,9,1,412.12,12,45.7911111111111,412.12,404
2772,114,San Diego,Shoes,30,Nilima,66,13,1154.14,12,10.1240350877193,88.78,291
2773,167,Colorado Springs,Frozen food,47,Bo,95,27,1411.99,8,8.45502994011976,52.2959259259259,629
2774,155,Colorado Springs,Frozen food,37,Moone,70,17,1239.36,2,7.99587096774193,72.9035294117647,702
2775,264,Columbus,Shoes,47,Bo,112,23,1588.49,4,6.01700757575758,69.0647826086957,481
2776,137,Seattle,Shoes,37,Nilima,75,26,1197.96,8,8.74423357664234,46.0753846153846,668
2777,671,Jersey,Pets,61,Medeia,200,43,2188.81,2,3.26201192250373,50.9025581395349,619
2778,233,Seattle,Frozen food,42,Bo,108,37,1404.95,3,6.02982832618026,37.9716216216216,769
2779,223,Seattle,Alcohol,49,Bo,114,6,1574.95,4,7.06255605381166,262.491666666667,845
2780,59,Seattle,Bakery,24,Nilima,41,10,1029.11,6,17.4425423728814,102.911,743
2781,501,Honolulu,Shoes,54,Bo,150,38,1807.98,3,3.60874251497006,47.5784210526316,760
2782,199,Columbus,Shoes,46,Bo,87,22,1415.4,5,7.11256281407035,64.3363636363636,747
2783,110,Boston,Alcohol,32,Nilima,57,14,1095.27,2,9.957,78.2335714285714,460
2784,305,Denver,Alcohol,55,Bo,142,7,1412.81,24,4.63216393442623,201.83,528
2785,189,Honolulu,Shoes,51,Bo,122,10,1350.91,7,7.14767195767196,135.091,362
2786,91,Boston,Baby,24,Alekto,50,14,1400.07,5,15.3853846153846,100.005,812
2787,4,Columbus,Shoes,3,Nilima,3,4,443.58,12,110.895,110.895,563
2788,248,Orlando,Packaged food,43,Bo,117,26,1669.47,2,6.73173387096774,64.2103846153846,757
2789,69,Denver,Shoes,23,Nilima,38,18,1035.65,1,15.0094202898551,57.5361111111111,761
2790,52,Colorado Springs,Baby,20,Moone,32,14,1106.89,2,21.2863461538462,79.0635714285714,698
2791,43,Jersey,Pets,17,Bo,32,12,942.06,6,21.9083720930233,78.505,847
2792,16,Columbus,Bakery,11,Veina,15,9,606.58,1,37.91125,67.3977777777778,813
2793,35,Jersey,Pets,17,Nilima,23,6,792.67,3,22.6477142857143,132.111666666667,810
2794,98,Columbus,Shoes,34,Bo,52,10,1144.72,7,11.6808163265306,114.472,759
2795,80,Columbus,Alcohol,28,Nilima,49,24,992.67,7,12.408375,41.36125,565
2796,227,San Diego,Alcohol,49,Bo,114,10,1506.62,6,6.63709251101322,150.662,735
2797,83,Colorado Springs,Shoes,32,Bo,52,12,1026.19,7,12.363734939759,85.5158333333333,553
2798,154,Seattle,Alcohol,39,Bo,85,9,1313.28,22,8.52779220779221,145.92,845
2799,279,Columbus,Packaged food,54,Bo,120,35,1571.69,5,5.63329749103943,44.9054285714286,718
2800,91,Columbus,Baby,38,Bo,58,10,1121.98,2,12.3294505494506,112.198,749
2801,78,Boston,Frozen food,29,Medeia,51,12,1089.87,4,13.9726923076923,90.8225,792
2802,18,Colorado Springs,Beverages,8,Bo,13,6,578.02,9,32.1122222222222,96.3366666666667,759
2803,61,Columbus,Packaged food,25,Bo,42,8,1123.97,3,18.425737704918,140.49625,897
2804,133,Seattle,Frozen food,30,Bo,47,17,1337.12,6,10.0535338345865,78.6541176470588,558
2805,452,Honolulu,Alcohol,58,Bo,146,35,1849.06,1,4.0908407079646,52.8302857142857,840
2806,265,Orlando,Alcohol,47,Bo,119,23,1429.11,5,5.3928679245283,62.1352173913043,566
2807,279,San Diego,Alcohol,45,Bo,156,20,1686.68,4,6.04544802867384,84.334,646
2808,98,Seattle,Baby,31,Bo,55,15,1257.07,3,12.8272448979592,83.8046666666667,1016
2809,43,Colorado Springs,Packaged food,15,Katram,24,19,746.77,7,17.3667441860465,39.3036842105263,545
2810,133,Boston,Frozen food,27,Nilima,53,19,1209.59,1,9.09466165413534,63.6626315789474,485
2811,40,Seattle,Baby,18,Veina,27,7,796.27,19,19.90675,113.752857142857,451
2812,166,Columbus,Shoes,36,Bo,66,14,1369.02,2,8.24710843373494,97.7871428571429,664
2813,148,Columbus,Shoes,46,Bo,71,23,1293.35,3,8.73885135135135,56.2326086956522,630
2814,51,Colorado Springs,Clothes,19,Akar,31,7,882.25,4,17.2990196078431,126.035714285714,664
2815,151,Orlando,Packaged food,40,Bo,83,34,1417.27,6,9.3858940397351,41.6844117647059,712
2816,202,Columbus,Frozen food,39,Bo,78,20,1686.01,11,8.34658415841584,84.3005,776
2817,162,Columbus,Baby,44,Nilima,78,33,1487.4,1,9.18148148148148,45.0727272727273,493
2818,400,Colorado Springs,Alcohol,55,Bo,107,28,1663.96,2,4.1599,59.4271428571429,699
2819,123,Columbus,Bakery,35,Bo,78,16,1168.43,3,9.49943089430894,73.026875,1068
2820,440,Colorado Springs,Bakery,53,Bo,172,65,1865.52,1,4.23981818181818,28.7003076923077,470
2821,73,Columbus,Packaged food,26,Bo,36,15,1032.83,12,14.1483561643836,68.8553333333333,397
2822,186,Columbus,Packaged food,35,Katram,100,12,1528.29,29,8.21661290322581,127.3575,683
2823,399,Orlando,Alcohol,61,Nilima,182,26,1923.67,3,4.82122807017544,73.9873076923077,708
2824,120,Seattle,Frozen food,29,Bo,58,8,1037.58,16,8.6465,129.6975,523
2825,157,Jersey,Alcohol,39,Bo,81,11,1299.43,2,8.27662420382166,118.13,901
2826,93,Seattle,Alcohol,25,Medeia,59,11,1157.61,1,12.4474193548387,105.237272727273,762
2827,119,Boston,Beverages,28,Bo,48,13,940.52,24,7.90352941176471,72.3476923076923,123
2828,164,Colorado Springs,Shoes,40,Nilima,82,31,1393.92,1,8.49951219512195,44.9651612903226,689
2829,300,Columbus,Baby,36,Bo,124,30,1704.24,5,5.6808,56.808,826
2830,173,Orlando,Alcohol,39,Bo,93,24,1257.35,9,7.26791907514451,52.3895833333333,686
2831,293,Honolulu,Frozen food,48,Bo,119,16,1550.7,1,5.29249146757679,96.91875,664
2832,24,Columbus,Alcohol,13,Nilima,20,5,753.66,15,31.4025,150.732,744
2833,57,Columbus,Baby,26,Veina,31,17,940.84,14,16.5059649122807,55.3435294117647,704
2834,301,Colorado Springs,Shoes,54,Bo,155,30,1694.81,4,5.63059800664452,56.4936666666667,965
2835,203,Boston,Alcohol,38,Bo,87,39,1503.26,3,7.40522167487685,38.5451282051282,728
2836,148,Boston,Shoes,43,Nilima,93,48,1476.48,1,9.97621621621622,30.76,475
2837,87,Denver,Baby,29,Bo,47,24,1016.97,3,11.6893103448276,42.37375,778
2838,54,Seattle,Pets,24,Bo,36,5,981.62,2,18.1781481481481,196.324,585
2839,86,San Diego,Shoes,29,Veina,37,23,1041.44,3,12.1097674418605,45.28,563
2840,481,Seattle,Alcohol,62,Bo,182,34,1953.8,2,4.06195426195426,57.4647058823529,837
2841,192,Seattle,Shoes,35,Bo,86,30,1553.05,1,8.08880208333333,51.7683333333333,643
2842,374,San Diego,Fresh food,49,Bo,149,26,1620.52,2,4.33294117647059,62.3276923076923,516
2843,213,Colorado Springs,Fresh food,36,Bo,83,15,1543.2,2,7.24507042253521,102.88,452
2844,114,San Diego,Shoes,38,Bo,65,12,1169.94,1,10.2626315789474,97.495,530
2845,71,Colorado Springs,Alcohol,25,Bo,47,5,990.37,50,13.9488732394366,198.074,699
2846,169,Boston,Bakery,32,Veina,78,33,1350.02,4,7.98828402366864,40.909696969697,714
2847,118,San Diego,Frozen food,27,Bo,44,8,1293.54,6,10.9622033898305,161.6925,736
2848,290,Honolulu,Shoes,54,Bo,129,36,1464.35,1,5.04948275862069,40.6763888888889,752
2849,64,Columbus,Shoes,28,Veina,34,7,1060.72,7,16.57375,151.531428571429,571
2850,52,Seattle,Shoes,24,Bo,34,13,970.85,1,18.6701923076923,74.6807692307692,867
2851,264,Colorado Springs,Shoes,48,Medeia,121,18,1559.59,2,5.90753787878788,86.6438888888889,720
2852,248,Boston,Clothes,47,Tanvi,109,15,1592.06,5,6.41959677419355,106.137333333333,710
2853,130,Orlando,Alcohol,32,Bo,78,12,1250.95,3,9.62269230769231,104.245833333333,613
2854,286,Columbus,Alcohol,47,Bo,110,18,1555.63,7,5.43926573426573,86.4238888888889,651
2855,97,Orlando,Frozen food,31,Bo,67,15,1086.1,9,11.1969072164948,72.4066666666667,329
2856,48,Boston,Alcohol,20,Veina,36,10,824.13,17,17.169375,82.413,733
2857,257,Orlando,Frozen food,57,Bo,121,34,1683.91,2,6.55217898832685,49.5267647058824,869
2858,14,Colorado Springs,Baby,9,Veina,12,6,585.89,53,41.8492857142857,97.6483333333333,736
2859,333,Seattle,Shoes,53,Bo,146,37,1786.98,3,5.36630630630631,48.2967567567568,904
2860,128,Seattle,Alcohol,30,Bo,63,13,1185.41,5,9.261015625,91.1853846153846,674
2861,652,Seattle,Alcohol,61,Bo,239,31,1968.18,4,3.01868098159509,63.4896774193548,707
2862,45,Denver,Alcohol,19,Alekto,28,9,870.92,13,19.3537777777778,96.7688888888889,606
2863,63,Columbus,Alcohol,21,Bo,38,7,855.55,6,13.5801587301587,122.221428571429,322
2864,126,Orlando,Fresh food,40,Medeia,74,7,1281.12,8,10.167619047619,183.017142857143,733
2865,5,Columbus,Clothes,4,Veina,5,1,462.75,8,92.55,462.75,638
2866,152,Denver,Shoes,40,Bo,57,24,1321.24,1,8.69236842105263,55.0516666666667,727
2867,48,Columbus,Baby,20,Nilima,35,13,887.62,8,18.4920833333333,68.2784615384615,769
2868,106,Jersey,Fresh food,31,Veina,61,28,1210.2,6,11.4169811320755,43.2214285714286,884
2869,328,Boston,Clothes,46,Bo,126,23,1666.38,4,5.08042682926829,72.4513043478261,753
2870,84,Boston,Pets,35,Medeia,54,11,1409.33,4,16.7777380952381,128.120909090909,793
2871,300,Columbus,Clothes,40,Bo,105,34,1601.6,1,5.33866666666667,47.1058823529412,888
2872,93,Colorado Springs,Baby,34,Bo,57,14,1117.97,2,12.0211827956989,79.855,758
2873,143,Columbus,Packaged food,35,Nilima,72,47,1208.04,1,8.44783216783217,25.7029787234043,635
2874,36,Columbus,Alcohol,13,Veina,21,10,951.45,12,26.4291666666667,95.145,636
2875,66,Orlando,Alcohol,28,Bo,48,18,983.07,1,14.895,54.615,711
2876,487,Denver,Shoes,55,Bo,119,29,1681.18,1,3.45211498973306,57.971724137931,759
2877,50,Colorado Springs,Shoes,24,Nilima,29,11,801.85,5,16.037,72.8954545454545,384
2878,190,Seattle,Shoes,46,Bo,93,18,1304.54,16,6.866,72.4744444444444,566
2879,101,Denver,Clothes,29,Bo,60,4,1093.35,24,10.8252475247525,273.3375,1057
2880,190,Boston,Alcohol,42,Bo,72,12,1254.92,6,6.60484210526316,104.576666666667,586
2881,325,Honolulu,Shoes,51,Bo,143,54,1568.42,1,4.82590769230769,29.0448148148148,679
2882,202,Columbus,Baby,40,Bo,84,40,1330.97,1,6.5889603960396,33.27425,643
2883,286,Boston,Frozen food,48,Bo,120,15,1554.63,5,5.43576923076923,103.642,530
2884,155,San Diego,Bakery,32,Bo,77,14,1526.1,2,9.8458064516129,109.007142857143,759
2885,184,Columbus,Shoes,43,Nilima,91,17,1441.55,1,7.83451086956522,84.7970588235294,680
