id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
3039,155,Denver,Frozen food,41,Medeia,72,9,1370.03,705.59,2,8.83890322580645,152.225555555556,719
3040,108,Jersey,Clothes,30,Veina,52,13,1289.29,578.79,10,11.9378703703704,99.1761538461538,674
3041,64,Columbus,Shoes,23,Nilima,33,16,834.32,463.12,2,13.03625,52.145,710
3042,24,Seattle,Baby,15,Bo,21,8,734.21,329.61,27,30.5920833333333,91.77625,587
3043,603,Columbus,Alcohol,59,Bo,199,25,2009.19,883.69,2,3.33199004975124,80.3676,745
3044,170,Honolulu,Beverages,46,Nilima,73,12,1353.07,842.67,31,7.95923529411765,112.755833333333,1071
3045,250,Jersey,Alcohol,42,Nilima,103,18,1598.53,707.92,2,6.39412,88.8072222222222,760
3046,571,Seattle,Alcohol,55,Bo,216,46,2044.27,878.27,1,3.58015761821366,44.440652173913,716
3047,313,San Diego,Shoes,47,Nilima,147,29,1697.16,623.61,5,5.42223642172524,58.5227586206897,531
3048,263,Orlando,Frozen food,46,Bo,125,34,1808.25,911.7,3,6.8754752851711,53.1838235294118,741
3049,140,Colorado Springs,Alcohol,35,Bo,44,15,1217.14,655.65,5,8.69385714285714,81.1426666666667,935
3050,182,San Diego,Packaged food,39,Bo,85,32,1289.28,655.22,1,7.08395604395604,40.29,611
3051,263,Honolulu,Alcohol,46,Bo,113,22,1645.63,762.33,1,6.25714828897338,74.8013636363636,648
3052,197,Colorado Springs,Alcohol,45,Bo,96,22,1225.29,609.75,4,6.2197461928934,55.695,849
3053,48,Colorado Springs,Baby,24,Bo,30,8,861.68,465.81,13,17.9516666666667,107.71,762
3054,421,Seattle,Alcohol,47,Bo,117,18,1710.24,790.37,2,4.06232779097387,95.0133333333333,607
3055,55,Seattle,Packaged food,22,Bo,34,19,1299.1,799.38,1,23.62,68.3736842105263,995
3056,91,Denver,Clothes,31,Bo,51,13,1149.97,481.7,2,12.637032967033,88.4592307692308,632
3057,146,Jersey,Frozen food,37,Veina,75,13,1374.32,630.48,5,9.41315068493151,105.716923076923,414
3058,246,Orlando,Alcohol,43,Moone,131,24,1528.55,681.44,1,6.21361788617886,63.6895833333333,721
3059,151,San Diego,Alcohol,33,Nilima,69,18,1394.11,713.17,6,9.23251655629139,77.4505555555556,927
3060,20,Columbus,Clothes,10,Nilima,15,5,737.86,494.38,27,36.893,147.572,646
3061,6,Honolulu,Baby,6,Veina,6,1,389.14,205.36,18,64.8566666666667,389.14,615
3062,148,Colorado Springs,Baby,35,Bo,67,24,1246.68,775.4,8,8.42351351351351,51.945,787
3063,134,Jersey,Packaged food,42,Bo,82,17,1320.38,663.81,12,9.85358208955224,77.6694117647059,606
3064,59,Seattle,Alcohol,23,Bo,26,15,959.6,621.74,2,16.264406779661,63.9733333333333,798
3065,72,Seattle,Shoes,28,Bo,39,13,1042.01,352.82,5,14.4723611111111,80.1546153846154,506
3066,22,Jersey,Shoes,15,Veina,20,5,693.98,288.17,29,31.5445454545455,138.796,377
3067,239,Colorado Springs,Baby,42,Alekto,88,62,1755.65,723.98,2,7.34581589958159,28.316935483871,569
3068,46,Jersey,Alcohol,26,Bo,33,3,1056.68,485.69,29,22.9713043478261,352.226666666667,758
3069,72,San Diego,Alcohol,31,Alekto,58,4,1053.07,409.54,37,14.6259722222222,263.2675,326
3070,141,Honolulu,Baby,48,Nilima,80,25,1319.89,689.4,2,9.3609219858156,52.7956,774
3071,229,Seattle,Packaged food,44,Bo,108,26,1547.06,759.26,1,6.75572052401747,59.5023076923077,596
3072,147,Honolulu,Packaged food,31,Bo,67,14,1284.56,514.6,1,8.73850340136054,91.7542857142857,679
3073,69,Seattle,Baby,32,Medeia,53,8,1098.81,668.96,6,15.9247826086957,137.35125,710
3074,122,Honolulu,Beverages,25,Akar,54,31,1255.53,646.48,8,10.2912295081967,40.5009677419355,760
3075,419,Seattle,Packaged food,51,Bo,165,40,1892.12,910.18,3,4.51579952267303,47.303,702
3076,273,Denver,Frozen food,55,Bo,121,51,1533.08,737.32,5,5.61567765567766,30.0603921568627,650
3077,348,Columbus,Alcohol,57,Bo,149,35,1774.15,724.09,2,5.09813218390805,50.69,542
3078,359,Boston,Alcohol,49,Bo,130,56,1741.86,776.61,4,4.85197771587744,31.1046428571429,645
3079,81,Columbus,Beverages,30,Nilima,53,17,1015.32,441.13,3,12.5348148148148,59.7247058823529,723
3080,88,Columbus,Packaged food,23,Bo,50,17,1046.89,815.15,5,11.8964772727273,61.5817647058824,993
3081,80,Columbus,Beverages,24,Veina,48,8,1099.95,582.69,3,13.749375,137.49375,694
3082,477,Seattle,Packaged food,57,Bo,156,56,2035.08,978.08,3,4.26641509433962,36.3407142857143,668
3083,478,Honolulu,Alcohol,64,Bo,204,47,1833.56,825.93,1,3.83589958158996,39.011914893617,776
3084,126,Boston,Alcohol,43,Bo,72,17,1225.86,623.76,1,9.72904761904762,72.1094117647059,819
3085,193,Colorado Springs,Frozen food,43,Bo,83,15,1247.08,569.42,27,6.46155440414508,83.1386666666667,790
3086,81,Colorado Springs,Beverages,26,Bo,48,6,1054.95,678.68,10,13.0240740740741,175.825,737
3087,2,Denver,Shoes,2,Veina,2,2,444.37,493.95,7,222.185,222.185,687
3088,265,San Diego,Shoes,46,Alekto,121,40,1416.81,641.74,3,5.34645283018868,35.42025,748
3089,289,Columbus,Packaged food,42,Bo,125,45,1696.86,818.05,2,5.87148788927336,37.708,622
3090,61,Columbus,Packaged food,24,Nilima,42,16,940.78,270.85,18,15.4226229508197,58.79875,466
3091,577,Columbus,Shoes,58,Bo,221,47,1857.39,669.75,2,3.21904679376083,39.5189361702128,319
3092,131,Boston,Shoes,36,Nilima,61,22,1226.21,683.23,11,9.36038167938931,55.7368181818182,791
3093,106,Denver,Shoes,32,Nilima,58,14,1035.99,469.07,7,9.77349056603774,73.9992857142857,672
3094,163,Columbus,Baby,43,Bo,76,30,1356.76,782.98,5,8.32368098159509,45.2253333333333,741
3095,65,Orlando,Alcohol,31,Bo,39,19,978.01,476.9,2,15.0463076923077,51.4742105263158,671
3097,178,Columbus,Baby,47,Bo,106,18,1344.61,691.59,1,7.55398876404494,74.7005555555556,804
3098,275,Colorado Springs,Alcohol,50,Bo,123,12,1663.79,803.73,7,6.05014545454545,138.649166666667,793
3099,261,Seattle,Frozen food,42,Bo,97,13,1599.82,846.44,3,6.1295785440613,123.063076923077,658
3100,374,Seattle,Frozen food,42,Bo,81,57,1789.66,785.3,1,4.7851871657754,31.3975438596491,629
3101,119,Honolulu,Frozen food,36,Nilima,52,8,1258.38,890.97,16,10.5746218487395,157.2975,906
3102,137,Colorado Springs,Bakery,32,Bo,62,27,1347.2,639.43,1,9.83357664233577,49.8962962962963,706
3103,370,Colorado Springs,Packaged food,44,Bo,95,51,1471.91,750.52,1,3.97813513513514,28.8609803921569,659
3104,233,Columbus,Alcohol,45,Bo,112,23,1518.68,639.7,2,6.51793991416309,66.0295652173913,625
3105,109,Columbus,Packaged food,26,Bo,61,22,1085.5,492.64,1,9.95871559633028,49.3409090909091,715
3106,199,Denver,Alcohol,34,Bo,85,9,1339.81,666.41,6,6.7327135678392,148.867777777778,747
3107,122,Seattle,Bakery,37,Bo,76,18,1440.03,851.29,16,11.8035245901639,80.0016666666667,864
3108,17,Columbus,Packaged food,11,Veina,16,6,576.63,218.77,13,33.9194117647059,96.105,441
3109,55,Orlando,Frozen food,24,Bo,34,9,969.62,283.73,9,17.6294545454545,107.735555555556,554
3110,294,Columbus,Alcohol,53,Bo,125,28,1524.6,726.72,1,5.18571428571429,54.45,679
3111,90,Columbus,Shoes,37,Medeia,54,25,1206.15,642.27,1,13.4016666666667,48.246,567
3112,222,Colorado Springs,Alcohol,49,Bo,99,36,1425.38,586.93,3,6.42063063063063,39.5938888888889,639
3113,709,Seattle,Alcohol,64,Bo,240,61,2217.36,1124.46,2,3.12744710860367,36.3501639344262,794
3114,246,Colorado Springs,Packaged food,34,Veina,85,60,1328.8,712.52,2,5.40162601626016,22.1466666666667,529
3115,378,Boston,Bakery,40,Veina,107,58,2061.71,897.71,1,5.45425925925926,35.546724137931,444
3116,328,Columbus,Alcohol,50,Bo,116,30,1507.61,597.39,2,4.59637195121951,50.2536666666667,506
3117,217,Seattle,Clothes,39,Veina,58,20,1497.89,747.36,1,6.90271889400922,74.8945,511
3118,186,San Diego,Bakery,40,Bo,86,13,1461.48,644.42,3,7.85741935483871,112.421538461538,438
3119,157,Honolulu,Frozen food,49,Bo,87,14,1206.12,475.69,4,7.68229299363057,86.1514285714286,673
3120,300,Jersey,Alcohol,53,Bo,157,11,1687.95,838.78,3,5.6265,153.45,729
3121,20,Boston,Baby,13,Moone,15,1,634.2,497.8,34,31.71,634.2,655
3122,49,Colorado Springs,Pets,27,Nilima,36,11,933.24,184.4,7,19.0457142857143,84.84,275
3123,142,Honolulu,Alcohol,38,Bo,80,16,1233.79,516.27,2,8.68866197183099,77.111875,648
3124,115,Denver,Beverages,27,Bo,63,16,1364.4,723.9,3,11.864347826087,85.275,731
3125,123,Colorado Springs,Beverages,32,Bo,43,22,1327.63,563.39,6,10.7937398373984,60.3468181818182,669
3126,113,Columbus,Packaged food,32,Bo,58,18,1037.54,482.06,5,9.18176991150442,57.6411111111111,563
3127,185,Boston,Packaged food,36,Bo,80,6,1385.67,601.28,22,7.49010810810811,230.945,532
3128,87,Orlando,Frozen food,25,Veina,43,14,1138.15,579.77,10,13.082183908046,81.2964285714286,774
3129,61,Seattle,Bakery,16,Bo,30,22,1279.13,463.93,4,20.9693442622951,58.1422727272727,650
3130,47,Seattle,Alcohol,18,Bo,32,10,938.33,324.37,18,19.9644680851064,93.833,511
3131,168,Colorado Springs,Baby,40,Bo,79,19,1385.74,497.44,8,8.24845238095238,72.9336842105263,429
3132,133,Seattle,Alcohol,39,Bo,67,33,1240.7,609.16,2,9.32857142857143,37.5969696969697,558
3133,44,Colorado Springs,Shoes,24,Bo,24,4,935.47,621.96,11,21.2606818181818,233.8675,890
3134,143,Columbus,Alcohol,41,Bo,80,17,1241.91,619.44,2,8.68468531468532,73.0535294117647,721
3136,56,Boston,Alcohol,27,Bo,34,10,749.18,372.48,3,13.3782142857143,74.918,544
3138,378,Columbus,Fresh food,50,Bo,120,54,1770.83,757.95,1,4.68473544973545,32.7931481481481,579
3139,180,Orlando,Baby,40,Bo,102,20,1475.12,528.91,9,8.19511111111111,73.756,588
3140,43,Columbus,Alcohol,22,Bo,26,16,861.4,347.93,23,20.0325581395349,53.8375,690
3141,90,Denver,Packaged food,28,Alekto,47,22,1085.42,333.01,4,12.0602222222222,49.3372727272727,528
3142,251,Colorado Springs,Alcohol,43,Bo,131,43,1552.87,663.53,2,6.18673306772908,36.1132558139535,725
3143,364,Jersey,Alcohol,49,Bo,137,9,1842.96,971.39,6,5.06307692307692,204.773333333333,872
3144,124,Colorado Springs,Shoes,32,Nilima,70,23,1192.23,512.31,1,9.61475806451613,51.8360869565217,560
3145,33,Boston,Shoes,16,Bo,18,10,767.95,405.91,1,23.2712121212121,76.795,743
3146,260,Boston,Baby,51,Bo,112,27,1468.18,821.04,10,5.64684615384615,54.377037037037,737
3147,205,Boston,Frozen food,49,Bo,111,30,1542.36,651.39,7,7.52370731707317,51.412,600
3148,245,Denver,Frozen food,45,Bo,112,10,1570.52,850.39,5,6.41028571428571,157.052,760
3149,58,Columbus,Beverages,27,Medeia,32,16,942.53,566.5,1,16.2505172413793,58.908125,531
3150,10,Orlando,Baby,8,Veina,8,5,457.11,334.57,3,45.711,91.422,597
3152,173,Boston,Bakery,35,Nilima,74,27,1634.59,801.14,2,9.44849710982659,60.5403703703704,774
3153,51,San Diego,Frozen food,21,Bo,31,5,845.38,582.27,1,16.5760784313725,169.076,522
3154,57,Seattle,Baby,23,Nilima,39,5,1034.69,427.54,7,18.1524561403509,206.938,588
3155,52,San Diego,Alcohol,25,Medeia,34,13,884.21,360.6,4,17.0040384615385,68.0161538461539,685
3156,42,Orlando,Baby,16,Veina,24,11,753.6,388.06,1,17.9428571428571,68.5090909090909,630
3157,123,Orlando,Bakery,32,Nilima,60,26,1248.52,702.93,1,10.1505691056911,48.02,666
3158,73,Colorado Springs,Shoes,33,Bo,33,6,1066.06,426.53,12,14.6035616438356,177.676666666667,772
3159,734,Seattle,Alcohol,66,Bo,239,41,2137.74,1000.15,2,2.91245231607629,52.14,611
3160,24,Columbus,Alcohol,14,Bo,19,3,683.81,374.7,72,28.4920833333333,227.936666666667,575
3161,53,Denver,Clothes,17,Bo,25,10,863.94,243.57,1,16.3007547169811,86.394,480
3162,660,Denver,Clothes,51,Bo,171,35,1890.65,858.19,2,2.86462121212121,54.0185714285714,549
3163,178,Columbus,Baby,39,Bo,85,18,1519.52,987.02,4,8.53662921348315,84.4177777777778,1114
3164,197,Boston,Alcohol,44,Nilima,97,12,1418.64,553.75,14,7.20121827411168,118.22,545
3165,270,Boston,Fresh food,48,Medeia,118,23,1629.04,619.11,4,6.03348148148148,70.8278260869565,539
3166,239,Boston,Baby,46,Bo,100,23,1572.59,753.72,2,6.57987447698745,68.3734782608696,582
3167,100,Columbus,Shoes,34,Nilima,53,17,1365.46,833.72,7,13.6546,80.3211764705882,974
3169,193,Seattle,Frozen food,31,Bo,79,26,1258.41,606.89,1,6.52025906735751,48.4003846153846,669
3170,192,Seattle,Alcohol,37,Nilima,76,42,1317.33,695.21,3,6.86109375,31.365,899
3171,151,Seattle,Shoes,36,Nilima,68,15,1331.68,645.43,2,8.81907284768212,88.7786666666667,671
3172,22,Seattle,Alcohol,15,Bo,18,9,791.79,494.17,1,35.9904545454545,87.9766666666667,592
3173,173,Jersey,Frozen food,40,Bo,85,28,1230.61,508.66,4,7.11335260115607,43.9503571428571,475
3174,56,Colorado Springs,Baby,19,Veina,29,11,885.46,402.96,4,15.8117857142857,80.4963636363636,868
3175,215,Columbus,Packaged food,34,Bo,90,34,1523.48,792.95,3,7.08595348837209,44.8082352941177,630
3176,316,Boston,Alcohol,47,Bo,146,21,1684.86,775.67,2,5.33183544303797,80.2314285714286,762
3177,169,Honolulu,Baby,44,Bo,66,9,1599.39,856.19,7,9.46384615384615,177.71,652
3178,94,Boston,Baby,35,Nilima,57,14,1104.21,328.78,1,11.746914893617,78.8721428571429,298
3179,306,San Diego,Shoes,42,Nilima,128,26,1734.15,916.93,1,5.6671568627451,66.6980769230769,823
3180,195,Boston,Alcohol,40,Bo,104,21,1321.35,797.54,3,6.77615384615385,62.9214285714286,877
3181,205,Colorado Springs,Shoes,47,Bo,107,18,1372.79,706.22,9,6.69653658536585,76.2661111111111,709
3182,570,Jersey,Baby,64,Moone,212,13,1686.95,743.39,2,2.95956140350877,129.765384615385,510
3183,22,Seattle,Packaged food,10,Veina,14,4,845.01,279.14,17,38.4095454545455,211.2525,476
3184,111,Orlando,Frozen food,36,Nilima,75,8,1274.84,485.43,25,11.485045045045,159.355,466
3185,51,Columbus,Packaged food,18,Veina,30,24,906.22,448.12,3,17.7690196078431,37.7591666666667,576
3186,96,Jersey,Alcohol,33,Nilima,67,12,1120.47,612.25,4,11.6715625,93.3725,738
3187,493,Seattle,Alcohol,58,Bo,144,25,2001.92,971.66,3,4.06068965517241,80.0768,749
3188,215,Seattle,Shoes,46,Medeia,115,13,1573.54,712.03,2,7.31879069767442,121.041538461538,669
3189,48,Colorado Springs,Packaged food,17,Veina,30,10,999.13,478.28,2,20.8152083333333,99.913,569
3190,165,Seattle,Alcohol,40,Medeia,68,43,1271.87,598.99,3,7.70830303030303,29.5783720930233,661
3191,280,Boston,Alcohol,49,Bo,132,27,1406.09,680.5,1,5.02175,52.0774074074074,680
3192,219,Boston,Alcohol,48,Bo,103,25,1558.39,604.38,14,7.11593607305936,62.3356,608
3193,26,Jersey,Baby,13,Bo,16,9,734.04,385.84,5,28.2323076923077,81.56,569
3194,305,Colorado Springs,Shoes,43,Medeia,116,50,1808.97,707.76,2,5.93104918032787,36.1794,456
3195,51,Colorado Springs,Alcohol,22,Nilima,38,9,913.56,406.66,10,17.9129411764706,101.506666666667,594
3196,144,Seattle,Alcohol,37,Bo,77,16,1299.03,828.14,4,9.02104166666667,81.189375,869
3197,288,Orlando,Shoes,51,Bo,145,29,1615.63,706.88,3,5.60982638888889,55.7113793103448,571
3199,93,Columbus,Shoes,21,Veina,46,28,1030.08,483.77,2,11.0761290322581,36.7885714285714,469
3200,191,Honolulu,Baby,32,Bo,71,15,1526,606.37,5,7.98952879581152,101.733333333333,422
3202,93,Columbus,Baby,30,Bo,49,17,1142.35,524.11,1,12.2833333333333,67.1970588235294,776
3203,125,Jersey,Baby,34,Bo,80,11,1311.05,399.19,2,10.4884,119.186363636364,468
3204,122,Seattle,Baby,36,Bo,48,18,1147.39,468.85,13,9.40483606557377,63.7438888888889,826
3205,129,Seattle,Clothes,38,Bo,64,16,1156.76,574.35,2,8.96713178294574,72.2975,699
3206,89,Denver,Shoes,29,Medeia,56,6,1201.27,925.99,8,13.4974157303371,200.211666666667,968
3208,296,San Diego,Alcohol,45,Veina,109,17,1925.06,772.86,6,6.50358108108108,113.238823529412,503
3209,134,San Diego,Frozen food,30,Veina,77,10,1384.42,618.85,5,10.3314925373134,138.442,702
3211,46,Orlando,Pets,23,Bo,30,5,906.71,313.56,2,19.7110869565217,181.342,425
3212,5,Columbus,Alcohol,5,Bo,4,3,514.95,324.94,44,102.99,171.65,618
3213,476,Colorado Springs,Alcohol,57,Bo,215,41,1883.43,791.58,5,3.95678571428571,45.9373170731707,605
3214,45,Seattle,Packaged food,18,Alekto,34,11,885.69,462.17,5,19.682,80.5172727272727,624
3215,286,Boston,Alcohol,57,Bo,141,46,1887.48,885.32,2,6.59958041958042,41.0321739130435,579
3216,112,Colorado Springs,Bakery,25,Veina,45,35,1504.21,840.29,6,13.4304464285714,42.9774285714286,774
3217,98,Columbus,Alcohol,34,Bo,54,16,996.65,369.36,2,10.1698979591837,62.290625,612
3218,324,Jersey,Bakery,49,Bo,158,23,2041.7,1019.46,8,6.30154320987654,88.7695652173913,697
3219,252,Columbus,Bakery,43,Bo,110,43,1522.72,537.33,1,6.04253968253968,35.4120930232558,496
3220,428,Colorado Springs,Packaged food,57,Bo,119,25,1770.1,700.78,2,4.1357476635514,70.804,426
3221,117,Honolulu,Baby,31,Bo,65,8,987.68,347.38,2,8.4417094017094,123.46,430
3222,80,Columbus,Baby,19,Nilima,33,9,981.3,570.2,6,12.26625,109.033333333333,770
3223,129,Boston,Shoes,32,Nilima,89,20,1450.1,549.97,4,11.2410852713178,72.505,516
3224,191,Columbus,Shoes,50,Bo,106,20,1666.89,1042.06,2,8.72717277486911,83.3445,927
3225,98,Columbus,Alcohol,33,Nilima,60,14,1157.56,705.69,1,11.8118367346939,82.6828571428571,886
3227,63,Seattle,Shoes,24,Bo,46,14,953.25,587.24,2,15.1309523809524,68.0892857142857,727
3228,35,Honolulu,Frozen food,18,Veina,24,3,812.95,319.71,19,23.2271428571429,270.983333333333,656
3229,62,Columbus,Alcohol,27,Bo,51,10,1079.46,693.45,12,17.4106451612903,107.946,646
3230,274,Seattle,Clothes,49,Veina,117,19,1730.42,702.52,3,6.31540145985401,91.0747368421053,578
3231,288,San Diego,Packaged food,41,Veina,121,35,1502.45,738.77,1,5.21684027777778,42.9271428571429,818
3232,165,Orlando,Shoes,37,Nilima,62,18,1447.82,542.58,5,8.77466666666667,80.4344444444444,824
3233,280,Boston,Frozen food,51,Bo,134,38,1553.45,778.91,3,5.54803571428571,40.8802631578947,677
3234,376,Columbus,Shoes,56,Nilima,150,47,2004.12,820.69,1,5.33010638297872,42.6408510638298,765
3235,255,Boston,Alcohol,48,Nilima,130,17,1448.75,566.38,1,5.68137254901961,85.2205882352941,809
3236,154,Columbus,Frozen food,37,Bo,74,11,1488.25,783.34,3,9.66396103896104,135.295454545455,961
3237,354,Orlando,Alcohol,44,Veina,133,19,1705.45,883.4,1,4.81765536723164,89.7605263157895,803
3238,88,Colorado Springs,Bakery,39,Bo,58,22,1050.07,643.88,2,11.9326136363636,47.7304545454545,863
3239,276,Boston,Pets,50,Bo,110,21,1573.84,581.85,3,5.70231884057971,74.9447619047619,515
3240,14,Columbus,Frozen food,7,Veina,10,2,581.1,297.08,3,41.5071428571429,290.55,609
3241,44,Boston,Shoes,23,Nilima,33,7,844.38,285.09,20,19.1904545454545,120.625714285714,576
3242,55,Columbus,Baby,24,Bo,39,19,924.45,532.68,6,16.8081818181818,48.6552631578947,680
3243,351,Columbus,Baby,53,Bo,112,45,1707.78,799.16,3,4.86547008547009,37.9506666666667,739
3244,116,Boston,Alcohol,26,Veina,54,24,1182.53,514.73,8,10.194224137931,49.2720833333333,593
3245,155,Denver,Frozen food,35,Nilima,69,27,1250.24,625.62,2,8.06606451612903,46.3051851851852,713
3246,374,San Diego,Frozen food,55,Veina,149,19,1923.15,661.07,2,5.14211229946524,101.218421052632,643
3247,105,Boston,Shoes,32,Bo,53,13,1187.72,792.22,5,11.311619047619,91.3630769230769,851
3248,82,Seattle,Shoes,24,Bo,40,13,1310.23,604.11,19,15.9784146341463,100.786923076923,488
3249,47,Seattle,Alcohol,19,Bo,24,12,931.9,443.05,4,19.8276595744681,77.6583333333333,598
3250,72,Colorado Springs,Shoes,25,Nilima,44,12,948.33,433.16,2,13.17125,79.0275,788
3251,347,Denver,Shoes,51,Bo,154,43,1577.72,746.56,1,4.54674351585014,36.6911627906977,765
3252,102,Boston,Packaged food,24,Veina,44,12,1046.98,455.73,3,10.2645098039216,87.2483333333333,490
3253,57,Denver,Baby,21,Veina,37,4,1028.72,615.88,2,18.0477192982456,257.18,914
3255,337,Denver,Clothes,51,Bo,128,19,1621.45,289.41,2,4.81142433234421,85.3394736842105,234
3256,21,Colorado Springs,Packaged food,15,Veina,19,2,671.06,300.55,14,31.9552380952381,335.53,402
3257,15,Columbus,Baby,11,Bo,9,5,591.96,232.51,20,39.464,118.392,538
3258,437,Columbus,Packaged food,47,Bo,167,30,1841.86,958.67,1,4.21478260869565,61.3953333333333,926
3259,177,Seattle,Shoes,49,Bo,88,13,1637.71,535.6,1,9.2525988700565,125.977692307692,497
3260,255,Colorado Springs,Shoes,43,Bo,88,37,1308.31,533.35,4,5.13062745098039,35.3597297297297,411
3261,237,Seattle,Alcohol,53,Bo,117,31,1540.31,800.38,6,6.49919831223629,49.6874193548387,797
3262,90,Columbus,Shoes,29,Nilima,49,14,1185.66,696.8,6,13.174,84.69,819
3263,429,Boston,Alcohol,56,Bo,161,28,1907.4,750.17,1,4.44615384615385,68.1214285714286,557
3264,264,Honolulu,Baby,59,Bo,148,31,1619.54,638.4,1,6.13462121212121,52.2432258064516,557
3265,222,Boston,Shoes,50,Nilima,122,27,1540.9,714.08,1,6.94099099099099,57.0703703703704,681
3266,103,Colorado Springs,Bakery,38,Bo,60,18,1086.61,486.73,9,10.5496116504854,60.3672222222222,760
3267,88,Honolulu,Shoes,34,Bo,55,16,1027.01,458.47,3,11.6705681818182,64.188125,723
3268,246,Jersey,Alcohol,48,Bo,133,23,1638.6,818.24,20,6.6609756097561,71.2434782608696,671
3269,236,Columbus,Alcohol,51,Bo,102,19,1584.24,861.73,6,6.7128813559322,83.381052631579,1000
3270,127,Jersey,Shoes,29,Veina,69,40,1140.6,589.62,1,8.98110236220472,28.515,753
3271,113,Jersey,Packaged food,37,Veina,71,14,1115.41,475.09,8,9.87088495575221,79.6721428571429,589
3272,85,Honolulu,Alcohol,37,Bo,62,15,1078.85,578.66,5,12.6923529411765,71.9233333333333,688
3273,198,San Diego,Alcohol,44,Medeia,113,18,1577.15,749.86,8,7.96540404040404,87.6194444444445,643
3274,147,Orlando,Alcohol,48,Bo,96,15,1380.61,567.28,2,9.39190476190476,92.0406666666667,552
3275,436,Seattle,Clothes,65,Nilima,148,47,1831.08,829.9,2,4.1997247706422,38.9591489361702,629
3276,95,San Diego,Shoes,27,Nilima,49,43,1023.68,470.4,3,10.7755789473684,23.806511627907,663
3277,210,Honolulu,Baby,26,Veina,50,26,1251.47,630.92,6,5.95938095238095,48.1334615384615,804
3278,96,Denver,Alcohol,31,Bo,45,24,1087.23,392.61,3,11.3253125,45.30125,581
3279,237,Boston,Shoes,45,Nilima,120,59,1476.71,773.26,1,6.23084388185654,25.0289830508475,832
3280,215,Denver,Clothes,41,Bo,90,13,1513.91,734.07,1,7.04144186046512,116.454615384615,784
3281,297,Columbus,Shoes,50,Bo,108,21,1554.15,673.48,3,5.23282828282828,74.0071428571429,543
3282,25,Seattle,Frozen food,15,Nilima,17,7,670.41,595.07,25,26.8164,95.7728571428571,972
3283,424,Seattle,Baby,48,Bo,127,13,1685.08,722.89,4,3.97424528301887,129.621538461538,521
3284,208,Columbus,Baby,42,Veina,92,16,1492.45,330.59,17,7.17524038461538,93.278125,304
3285,68,Colorado Springs,Baby,29,Bo,39,10,1035.35,420.55,6,15.2257352941176,103.535,636
