customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder
2693,3,4,33,28.37,1,0,1,0,female,47,9.46,7.09,1.33
2694,10,18,24,24.47,0.22,0,0.53,0.13,male,27,2.45,1.36,1.8
2695,6,10,82,33.72,0.14,0.12,0.25,0.38,male,34,5.62,3.37,1.67
2696,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2697,2,2,215,9.95,1,1,0,0.5,female,46,4.97,4.97,1
2698,1,1,355,8.37,1,0,1,0,male,37,8.37,8.37,1
2699,1,2,146,4.66,0,0,0.5,0,female,30,4.66,2.33,2
2700,8,10,82,34.28,0.56,0,1,0.12,female,37,4.29,3.43,1.25
2701,1,1,361,14.71,1,0,1,0,female,23,14.71,14.71,1
2702,1,1,42,5.48,0,1,0,0,female,19,5.48,5.48,1
2703,2,7,317,32.79,0.44,0.33,0.33,0.5,male,23,16.39,4.68,3.5
2704,1,1,82,1.07,0,0,1,0,female,63,1.07,1.07,1
2706,4,12,22,46.51,1,0.8,0.5,0,female,50,11.63,3.88,3
2707,13,23,66,36.35,0.34,0.05,0.47,0.42,male,26,2.8,1.58,1.77
2708,3,22,9,41.6,0.15,0.61,0.61,0.22,female,49,13.87,1.89,7.33
2709,6,11,3,60.92,0.6,1,0.33,0,female,37,10.15,5.54,1.83
2710,1,1,76,10.28,1,0,0,1,female,36,10.28,10.28,1
2711,1,1,207,-1.11,1,0,0,1,female,25,-1.11,-1.11,1
2712,2,4,144,23.77,1,0,0.67,0,male,22,11.88,5.94,2
2713,11,29,96,47,0.02,0.25,0.62,0.08,male,57,4.27,1.62,2.64
2714,15,60,22,60.73,0.01,0.48,0.5,0,female,42,4.05,1.01,4
2715,12,48,5,51.61,0.64,0.15,0.7,0,female,64,4.3,1.08,4
2716,4,13,110,49.7,0.83,0.55,0.27,0,female,48,12.43,3.82,3.25
2717,8,19,116,47.63,0.02,0.75,0.88,0.12,male,34,5.95,2.51,2.38
2718,8,16,46,39.8,0.01,0.38,0.31,0,female,49,4.97,2.49,2
2719,2,8,90,43.84,0.02,0.57,0.29,0,female,29,21.92,5.48,4
2720,14,24,177,40.32,0.09,0.1,0.45,0,male,40,2.88,1.68,1.71
2721,25,55,9,59.03,0.06,0.39,0.11,0.07,male,18,2.36,1.07,2.2
2722,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723,8,12,108,35.06,0.81,0,0.1,0,female,24,4.38,2.92,1.5
2724,2,4,226,21.21,1,0.33,0,0,male,22,10.61,5.3,2
2725,3,6,71,25.05,0.04,0.4,0.6,0.2,female,32,8.35,4.17,2
2726,14,36,60,60.62,0.11,0.9,0.5,0.1,female,19,4.33,1.68,2.57
2727,2,4,47,15.6,0.44,0.33,0.33,0,female,59,7.8,3.9,2
2728,11,40,59,53.6,0.03,0.18,0.42,0.06,female,45,4.87,1.34,3.64
2729,2,4,146,21.3,1,0.67,0,0.33,male,44,10.65,5.33,2
2730,12,50,83,49.8,0.25,0.36,0.5,0,male,43,4.15,1,4.17
2731,15,30,254,46.03,0.1,0.32,0.28,0.12,male,31,3.07,1.53,2
2733,1,1,214,6.6,1,1,0,1,male,30,6.6,6.6,1
2734,1,1,98,2.26,1,0,1,1,female,31,2.26,2.26,1
2735,14,32,79,54.6,0.09,0.26,0.52,0.33,female,26,3.9,1.71,2.29
2736,3,4,39,23.51,0,1,0,0,female,36,7.84,5.88,1.33
2737,1,1,299,13.21,0,0,1,0,male,48,13.21,13.21,1
2738,2,4,333,16.69,0.44,0,1,0,female,28,8.35,4.17,2
2739,11,18,119,49.9,1,0.73,0.27,0.53,male,49,4.54,2.77,1.64
2740,1,2,214,16.59,1,0,0,1,female,24,16.59,8.29,2
2741,3,5,75,26.11,0,0.25,0.75,0.5,male,41,8.7,5.22,1.67
2742,1,1,212,13.54,0,0,1,0,male,32,13.54,13.54,1
2743,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2744,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2745,1,2,100,16.63,1,0,1,0,female,21,16.63,8.31,2
2746,1,4,152,18.8,0.44,0.33,0.67,0.33,male,20,18.8,4.7,4
2747,2,13,205,46.5,0.07,0.09,0.18,0,female,54,23.25,3.58,6.5
2748,9,13,34,28.38,1,0,0.36,0.64,female,54,3.15,2.18,1.44
2749,2,4,84,13.94,1,0.33,0.67,0.33,female,39,6.97,3.48,2
2750,4,8,21,34.19,0.51,0.71,0.57,0.29,female,33,8.55,4.27,2
2751,3,7,168,28.27,0.11,0,0.33,0.33,male,49,9.42,4.04,2.33
2752,12,19,10,40.1,0.1,0,0.75,0.25,female,33,3.34,2.11,1.58
2754,2,5,298,13.3,0.25,1,0.5,0,female,33,6.65,2.66,2.5
2755,21,59,140,57.46,1,0,0.41,0,female,42,2.74,0.97,2.81
2756,2,7,116,30.05,1,0.5,0.5,0,female,47,15.03,4.29,3.5
2757,1,1,32,15.26,0,0,0,0,male,19,15.26,15.26,1
2758,26,64,42,67.09,0.19,0.66,0.23,0,male,53,2.58,1.05,2.46
2759,2,5,217,11.07,0.25,0,0.25,0.5,male,48,5.54,2.21,2.5
2760,1,1,194,12.17,1,0,1,0,female,26,12.17,12.17,1
2761,1,2,232,10.15,1,0,0,1,female,31,10.15,5.08,2
2762,15,32,13,56.41,0.05,0.78,0.41,0.33,male,34,3.76,1.76,2.13
2763,4,6,102,25.45,0.36,0.6,0.4,0.4,male,37,6.36,4.24,1.5
2764,10,23,5,44.77,0.04,0.26,0.26,0.37,male,29,4.48,1.95,2.3
2765,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,6,19,86,37.03,0.19,0.38,0.44,0.44,female,34,6.17,1.95,3.17
2767,4,11,111,33.12,0.05,0,0.11,0.89,female,41,8.28,3.01,2.75
2768,3,4,244,20.66,1,0,0.67,0.33,male,58,6.89,5.17,1.33
2769,6,10,31,34.15,0.56,1,0.62,0.25,female,40,5.69,3.42,1.67
2770,4,10,24,41.98,0.06,0.5,0.25,0,male,31,10.49,4.2,2.5
2771,6,18,47,44.79,0.87,0.4,0.2,0.73,female,42,7.46,2.49,3
2772,6,14,90,33.24,0.06,0,0.42,0.33,male,38,5.54,2.37,2.33
2773,4,20,93,48.65,0.09,0.65,0.59,0,female,51,12.16,2.43,5
2774,22,34,3,58.84,0.01,0.75,0.11,0.11,female,29,2.67,1.73,1.55
2775,7,14,94,37.61,0.56,0.08,0.58,0,female,34,5.37,2.69,2
2776,2,2,11,1.34,1,0,1,0,female,68,0.67,0.67,1
2777,8,12,48,42.2,1,0,0.3,0.3,female,39,5.28,3.52,1.5
2778,1,1,330,6.49,1,0,1,0,female,44,6.49,6.49,1
2779,2,7,264,33.42,0.44,1,0.5,0,female,34,16.71,4.77,3.5
2780,1,1,46,17.84,1,0,1,0,female,57,17.84,17.84,1
2781,1,1,215,1.1,1,0,0,1,female,24,1.1,1.1,1
2782,15,22,19,39.44,0,0.44,0.28,0.11,female,25,2.63,1.79,1.47
2783,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,1,2,219,31.23,0.25,0,1,0,male,32,31.23,15.62,2
2785,1,2,91,32.97,1,0,0,1,female,30,32.97,16.48,2
2786,1,5,99,25.87,1,0.25,0,0,female,41,25.87,5.17,5
2787,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,4,5,167,53.86,0.56,0.75,0,0.25,male,30,13.46,10.77,1.25
2789,3,11,83,38,0.11,1,0.56,0,female,40,12.67,3.45,3.67
2790,12,26,19,38.49,0.46,0,0.55,0,female,31,3.21,1.48,2.17
2791,1,2,198,32,0.25,0.5,0.5,0,male,21,32,16,2
2792,1,1,5,4.16,0,1,1,1,male,25,4.16,4.16,1
2793,8,47,31,47.89,0.11,0.23,0.13,0.21,male,60,5.99,1.02,5.88
2794,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2795,7,12,58,33.95,0.01,0.1,0.4,0.5,male,35,4.85,2.83,1.71
2796,1,2,86,-1.3,1,0,1,1,female,20,-1.3,-0.65,2
2797,7,17,71,34.6,0.02,0.07,0.86,0.07,female,34,4.94,2.04,2.43
2798,1,2,69,10.33,1,0,0.5,0,male,24,10.33,5.17,2
2799,1,1,322,7.92,1,0,1,0,male,33,7.92,7.92,1
2800,4,10,33,30.07,1,0.75,0.5,0.25,male,38,7.52,3.01,2.5
2801,2,2,208,16.88,0.25,0,1,0,female,67,8.44,8.44,1
2802,1,4,337,17.43,0.11,0,0.67,0,male,42,17.43,4.36,4
2803,1,2,232,21.64,0,1,0,0,male,65,21.64,10.82,2
2804,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2805,6,14,2,43.14,0.44,0.58,0.67,0,male,30,7.19,3.08,2.33
2806,2,5,69,24.43,0,0,1,0,female,37,12.21,4.89,2.5
2807,1,1,161,20.64,1,1,1,1,male,29,20.64,20.64,1
2808,1,1,340,15.4,1,0,1,0,male,72,15.4,15.4,1
2809,1,1,219,9.93,1,0,0,1,female,50,9.93,9.93,1
2810,7,12,18,28.95,0.25,0.6,0.3,0.3,male,24,4.14,2.41,1.71
2811,1,1,166,3.42,1,0,1,0,female,24,3.42,3.42,1
2812,46,82,51,59.41,0.01,0.66,0.19,0.06,female,31,1.29,0.72,1.78
2813,2,7,32,26.78,0.03,0,0,1,male,32,13.39,3.83,3.5
2814,2,2,216,22.14,0,0,1,0,female,43,11.07,11.07,1
2815,1,1,273,6.52,1,0,1,0,female,37,6.52,6.52,1
2816,1,6,233,23.42,0.36,0,0.2,0,female,41,23.42,3.9,6
2818,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2819,1,2,360,12.78,1,0,1,0,male,32,12.78,6.39,2
2820,1,5,28,17.63,0.25,0,1,0,male,48,17.63,3.53,5
2821,1,1,197,-0.79,1,0,0,1,female,57,-0.79,-0.79,1
2822,1,2,135,21.85,0,1,0.5,0,female,27,21.85,10.93,2
2823,9,14,13,37.7,0.25,0,1,0,male,46,4.19,2.69,1.56
2824,6,6,164,47.52,0.36,0.8,0.2,0.2,male,38,7.92,7.92,1
2825,20,34,141,49.17,0.22,0,0.25,0.07,male,20,2.46,1.45,1.7
2826,2,2,279,37.22,0,1,0,1,female,30,18.61,18.61,1
2827,6,19,221,37.04,0.1,0,0.12,0.88,male,49,6.17,1.95,3.17
2828,9,16,76,39.86,0.02,0.15,0.69,0.08,female,42,4.43,2.49,1.78
2829,1,1,164,2.75,1,0,0,1,female,23,2.75,2.75,1
2830,8,25,64,47.71,0.11,0.38,0.48,0,male,45,5.96,1.91,3.12
2831,2,2,22,6.37,0.25,0,1,0,female,18,3.19,3.19,1
2832,1,1,283,4.74,1,0,1,0,female,49,4.74,4.74,1
2833,2,6,140,41.66,0.64,1,0.8,0,female,38,20.83,6.94,3
2834,3,29,117,56.85,0.09,0.04,0.12,0.88,female,28,18.95,1.96,9.67
2835,4,13,85,41.7,0.21,1,0.18,0.82,male,19,10.43,3.21,3.25
2836,4,6,57,48.59,0.04,0.6,0.4,0,male,58,12.15,8.1,1.5
2837,2,12,191,33.35,1,0.6,0.5,0,female,26,16.68,2.78,6
2838,1,2,21,3.75,1,0,1,0,female,24,3.75,1.88,2
2839,14,46,9,46.63,0.04,0,0.5,0,male,47,3.33,1.01,3.29
2840,3,14,11,39.29,0.17,0,0.67,0.25,female,30,13.1,2.81,4.67
2841,10,36,31,50.32,0.07,0.2,0.17,0.6,female,28,5.03,1.4,3.6
2842,1,2,53,25.48,1,1,1,0,male,42,25.48,12.74,2
2843,1,1,315,22.72,0,1,0,1,female,48,22.72,22.72,1
2844,1,5,41,24.39,1,0.5,0.5,0.75,female,83,24.39,4.88,5
2845,6,11,7,44.47,0.79,0.33,0.33,0.11,female,40,7.41,4.04,1.83
2846,2,2,66,24.14,0.25,0.5,0.5,0,male,41,12.07,12.07,1
2847,36,90,17,75.87,0.16,0.63,0.19,0.11,male,42,2.11,0.84,2.5
2848,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2849,3,5,0,17.58,0,0,1,0,female,36,5.86,3.52,1.67
2850,2,14,259,45.18,1,0,0,0.42,male,52,22.59,3.23,7
2851,3,6,125,28.12,0.36,0.8,0.6,0,female,35,9.37,4.69,2
2852,4,5,171,19.65,0.56,0,1,0,male,49,4.91,3.93,1.25
2853,1,2,362,2.78,1,0,0.5,0,male,18,2.78,1.39,2
2854,15,31,12,56.13,0.72,0.73,0.58,0,male,42,3.74,1.81,2.07
2855,4,10,87,40.36,0.06,0.5,0.12,0,male,61,10.09,4.04,2.5
2856,4,11,0,20.8,0.31,0,0.67,0,male,35,5.2,1.89,2.75
2857,16,64,16,61.83,0.03,0.19,0.55,0,female,31,3.86,0.97,4
2858,2,2,11,19.54,1,0,0.5,0,male,19,9.77,9.77,1
2859,1,1,14,16.05,1,0,1,0,female,18,16.05,16.05,1
2860,7,18,33,39.16,0.04,0,0.2,0,female,47,5.59,2.18,2.57
2861,14,23,66,48.23,0.07,0.11,0.84,0.05,male,22,3.44,2.1,1.64
2862,10,12,63,38.15,0.64,0,0.5,0.4,female,57,3.82,3.18,1.2
2863,2,2,125,14.54,1,0,0.5,0.5,female,39,7.27,7.27,1
2864,1,5,318,27.2,1,0,0.25,0,male,61,27.2,5.44,5
2865,2,4,265,13.37,0.11,0,0.33,0.33,female,64,6.68,3.34,2
2866,1,1,306,-6.87,1,0,1,0,male,45,-6.87,-6.87,1
2867,1,1,193,18.88,1,1,1,0,female,36,18.88,18.88,1
2868,15,26,86,46.87,0.17,1,0.73,0.05,male,48,3.12,1.8,1.73
2869,1,4,63,15.52,0.44,0,1,0,male,39,15.52,3.88,4
2870,2,2,104,19.67,1,0,0,0.5,female,44,9.84,9.84,1
2871,9,11,208,24.99,0.05,0,0.22,0.22,female,47,2.78,2.27,1.22
2872,1,1,251,9.88,1,1,0,0,male,50,9.88,9.88,1
2873,1,4,64,22.59,0,0.33,0,1,male,48,22.59,5.65,4
2874,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2875,3,5,38,21.75,0.56,0,0.75,0.25,female,46,7.25,4.35,1.67
2876,12,24,81,33.29,0.16,0.05,0.8,0,male,36,2.77,1.39,2
2878,2,4,84,28.14,0.11,0,1,0,female,28,14.07,7.04,2
2879,1,1,195,19.95,1,0,1,0,female,51,19.95,19.95,1
2880,2,5,294,26.54,0,0,0.5,0,male,24,13.27,5.31,2.5
2881,1,1,206,27.28,1,0,0,1,female,69,27.28,27.28,1
2882,8,8,37,27.56,0.51,0,0.14,0.86,female,57,3.44,3.44,1
2883,6,7,10,31.06,0.11,0.5,0.5,0.17,female,33,5.18,4.44,1.17
2884,3,5,128,12.37,0.56,0,1,0,female,40,4.12,2.47,1.67
2885,12,32,90,62.61,0.23,0.48,0.33,0.19,female,50,5.22,1.96,2.67
2887,2,2,57,17.66,1,0,0,0,female,48,8.83,8.83,1
2888,9,18,3,47.57,0.04,0.07,0.07,0,female,44,5.29,2.64,2
2889,2,4,109,18.19,0.11,0,0.33,1,male,33,9.1,4.55,2
2890,2,6,223,37.24,0,0.2,0,1,female,22,18.62,6.21,3
2891,1,1,264,41.12,1,1,0,1,female,46,41.12,41.12,1
2892,1,4,185,18.4,1,0,0.67,0,male,38,18.4,4.6,4
2893,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2894,3,6,3,33.84,0.16,0.2,0.6,0,female,20,11.28,5.64,2
2895,6,10,9,47.07,0.14,0.88,0.12,0,female,70,7.84,4.71,1.67
2896,1,4,267,21.38,0.11,0,1,0,male,56,21.38,5.34,4
2897,6,16,131,40.5,0.05,0.23,0.85,0,male,18,6.75,2.53,2.67
2898,3,6,214,39.61,0.04,1,0.4,0,male,25,13.2,6.6,2
2901,2,2,162,16.74,1,0,1,0,female,49,8.37,8.37,1
2902,4,5,89,14.36,0.56,0.25,0.5,0.5,female,56,3.59,2.87,1.25
2903,1,1,38,10.25,0,0,0,1,female,25,10.25,10.25,1
2904,10,28,1,37.71,0.19,0,0.17,0.13,female,31,3.77,1.35,2.8
2905,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2906,3,7,109,35.25,0.44,1,0.17,1,male,37,11.75,5.04,2.33
2907,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2908,1,1,232,15.48,1,0,0,0,male,33,15.48,15.48,1
2909,1,1,300,8.28,0,0,1,0,male,32,8.28,8.28,1
2910,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2911,1,2,99,20.27,0.25,0,0,0,male,35,20.27,10.13,2
2912,6,16,48,30.71,0.21,0,0.54,0.54,female,18,5.12,1.92,2.67
2913,10,14,87,31.41,0.44,0.17,0.42,0.33,male,33,3.14,2.24,1.4
2914,2,8,117,36.61,0.51,0.29,0.57,0,male,46,18.3,4.58,4
2915,4,14,25,40.85,0.11,0.67,0.83,0,male,28,10.21,2.92,3.5
2916,2,2,142,19.98,0.25,0,0.5,0,female,57,9.99,9.99,1
2917,7,11,35,29.36,0.79,0,0.67,0.11,female,49,4.19,2.67,1.57
2918,4,7,48,32.19,0.69,0.33,1,0,male,46,8.05,4.6,1.75
2919,10,30,48,36.84,0.08,0.12,0.28,0.4,male,35,3.68,1.23,3
2920,4,6,219,23.76,1,0.2,0.6,0,female,64,5.94,3.96,1.5
2921,2,11,85,37.55,0.31,0.56,0.22,0,female,23,18.77,3.41,5.5
2922,9,35,95,44.5,0.63,0.21,0.21,0.03,female,23,4.94,1.27,3.89
2923,1,2,207,24.88,0.25,0,0.5,0.5,female,25,24.88,12.44,2
2924,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2925,1,1,206,2.97,1,0,1,0,female,34,2.97,2.97,1
2926,1,2,90,15.29,1,0,0,0,male,27,15.29,7.64,2
2927,1,2,225,25.24,0,0,0,0,female,30,25.24,12.62,2
2928,1,1,306,8.69,1,0,1,0,male,72,8.69,8.69,1
2929,3,4,206,30.55,1,0,0.33,0.67,male,51,10.18,7.64,1.33
2930,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931,4,14,63,40.63,0.17,0.25,0.08,0.42,female,41,10.16,2.9,3.5
2932,7,10,234,26.26,0.14,0.38,0.5,0,male,35,3.75,2.63,1.43
2933,2,5,317,39.49,0.06,1,0.75,0,male,19,19.75,7.9,2.5
2934,3,4,8,21.42,0,0,0.67,0,female,59,7.14,5.36,1.33
2935,2,2,206,26.06,0.25,0,0,0.5,female,86,13.03,13.03,1
2936,2,4,164,7.76,0.11,0,1,0,female,58,3.88,1.94,2
2937,6,13,98,28.87,0.3,0,0.45,0.45,male,49,4.81,2.22,2.17
2938,1,1,210,15.2,1,0,1,0,female,65,15.2,15.2,1
2939,1,1,286,13.78,1,0,0,1,male,45,13.78,13.78,1
2940,6,11,0,23.26,0.6,0,0.22,0.22,female,49,3.88,2.11,1.83
2941,26,52,1,52.33,0.03,0,0.44,0.12,male,42,2.01,1.01,2
2942,19,47,59,70.4,0.72,0.38,0.08,0.21,female,30,3.71,1.5,2.47
2943,1,2,92,9.48,0,0,1,1,female,49,9.48,4.74,2
2944,6,24,76,38.13,0.09,0,0,0,male,18,6.36,1.59,4
2945,3,5,351,21.11,0.25,0,0,0.25,female,44,7.04,4.22,1.67
2946,1,2,285,22.81,0,1,0.5,0,female,62,22.81,11.4,2
2947,4,5,38,21.95,1,0.75,0.5,0.5,male,22,5.49,4.39,1.25
2948,4,6,5,39.44,0.16,0.4,0.8,0,male,36,9.86,6.57,1.5
2949,10,22,228,36.63,0.15,0.33,0.67,0,male,42,3.66,1.66,2.2
2950,3,6,117,38.63,1,0.2,0.2,0.6,female,22,12.88,6.44,2
2951,2,2,9,17.31,0.25,0,1,0,male,55,8.65,8.65,1
2952,3,6,55,26.92,0.36,0.2,0,0.4,female,34,8.97,4.49,2
2953,1,1,353,3.09,1,0,1,1,female,35,3.09,3.09,1
2954,8,13,171,52.86,0.03,0.82,0.18,0,female,37,6.61,4.07,1.62
2955,6,24,148,52.95,0.49,0.3,0.3,0,female,47,8.83,2.21,4
2956,9,11,32,35.06,0.01,0,1,0,male,51,3.9,3.19,1.22
2957,1,1,214,0.69,1,0,1,0,female,35,0.69,0.69,1
2958,1,1,330,13.61,1,0,1,0,male,48,13.61,13.61,1
2959,9,22,75,44.95,0.03,0.33,0.67,0.17,male,48,4.99,2.04,2.44
2960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2963,2,8,270,29.95,1,0,0.29,0,male,24,14.97,3.74,4
2964,1,1,220,5.24,1,0,0,0,female,35,5.24,5.24,1
2965,2,4,165,42.84,0,1,0,0,male,34,21.42,10.71,2
2966,2,2,314,7.99,0,0,0.5,0,male,52,4,4,1
2967,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2968,12,22,5,45.69,0.44,0.44,0.33,0.33,male,35,3.81,2.08,1.83
2969,2,6,300,22.89,0.36,0,0,0.6,female,22,11.45,3.82,3
2970,3,4,196,7.9,1,0,1,0.67,female,75,2.63,1.98,1.33
2971,1,5,214,25.12,1,0.75,0.75,0,female,52,25.12,5.02,5
2972,6,13,45,44.09,0.07,0,0.18,0.82,male,35,7.35,3.39,2.17
2973,2,5,183,15.81,0.56,0,0.25,0.75,male,47,7.91,3.16,2.5
2974,20,25,105,53.41,0.04,0.14,0.1,0.14,female,42,2.67,2.14,1.25
2976,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977,13,24,43,63.84,0.09,0.75,0.4,0,male,25,4.91,2.66,1.85
2978,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2979,15,30,13,55.75,0.27,0.8,0.2,0,female,21,3.72,1.86,2
2981,8,10,128,59.99,0.14,1,0,0,female,37,7.5,6,1.25
2982,6,12,80,36.15,0.36,0.7,0.3,0,female,31,6.02,3.01,2
2983,2,5,228,43.49,0,1,0,0,female,45,21.75,8.7,2.5
2984,20,61,5,51.11,0.08,0.12,0.94,0.02,female,65,2.56,0.84,3.05
2985,2,5,212,28.15,0.25,0,0,0.5,male,36,14.07,5.63,2.5
2986,2,2,114,15.43,1,0,1,0.5,female,20,7.71,7.71,1
2987,10,22,128,45.11,0.2,0.56,0.44,0,male,36,4.51,2.05,2.2
2988,1,1,127,-3.85,1,0,1,0,male,22,-3.85,-3.85,1
2989,1,1,213,6.33,1,0,0,0,female,41,6.33,6.33,1
2990,1,2,345,12.35,1,0,0.5,0,female,34,12.35,6.17,2
2991,7,11,42,24.73,0,0,0.56,0.44,male,41,3.53,2.25,1.57
2992,3,4,239,20.06,0.11,0.33,0,1,female,27,6.69,5.01,1.33
2993,2,2,150,10.26,1,0,0.5,0,female,56,5.13,5.13,1
2994,4,7,61,27.46,0.25,0,0.67,0.5,male,40,6.87,3.92,1.75
2995,4,11,146,38.95,0.01,0.78,0.44,0,male,64,9.74,3.54,2.75
2996,14,22,2,44.95,0.31,0.5,0.44,0,male,58,3.21,2.04,1.57
2997,1,1,160,4.52,1,0,1,0,female,49,4.52,4.52,1
2998,12,17,70,41.61,0.02,0.57,0.07,0.14,female,34,3.47,2.45,1.42
2999,1,1,191,19.87,1,1,0,1,male,35,19.87,19.87,1
3000,2,6,26,29.25,0.36,0.6,0.6,0,female,73,14.62,4.88,3
3001,14,23,26,57.01,0.71,0.68,0.68,0.11,male,40,4.07,2.48,1.64
3002,6,7,93,37.88,0.11,0,0.83,0,male,42,6.31,5.41,1.17
3003,2,12,107,30.57,0.01,0,1,0,female,47,15.29,2.55,6
3004,11,13,44,34.97,0.53,0.09,0.45,0,female,47,3.18,2.69,1.18
3005,2,4,182,37.05,0.11,0,1,0,male,33,18.52,9.26,2
3006,3,5,73,27.22,1,0,0.25,0,male,35,9.07,5.44,1.67
3007,2,2,33,23.36,1,1,0,0.5,female,48,11.68,11.68,1
3008,1,1,153,22.35,1,0,1,0,male,49,22.35,22.35,1
3009,1,4,135,35.76,0,0.67,1,0,male,23,35.76,8.94,4
3010,9,14,147,49.34,1,0.58,0.42,0.33,female,25,5.48,3.52,1.56
3011,1,1,186,-1.64,1,0,1,0,female,18,-1.64,-1.64,1
3012,3,4,198,21.11,0.44,0,0,1,male,44,7.04,5.28,1.33
3013,7,10,172,42.44,0.14,0,1,0,female,55,6.06,4.24,1.43
3014,6,13,25,39.54,0.53,0.09,0.36,0.91,female,36,6.59,3.04,2.17
3015,4,5,52,20.21,1,0,0.5,0.25,female,20,5.05,4.04,1.25
3016,8,12,137,35.82,0.25,0.4,0.7,0.4,female,49,4.48,2.98,1.5
3017,2,2,202,27.45,0,1,0.5,1,female,59,13.72,13.72,1
3018,3,10,145,28.01,0.56,0,0.25,0.38,female,35,9.34,2.8,3.33
3019,6,14,9,40.07,0.11,0.17,0.75,0.42,female,52,6.68,2.86,2.33
3020,6,12,43,27.89,0.04,0.1,0.5,0.1,female,24,4.65,2.32,2
3021,19,43,9,56.6,0.17,0.31,0.42,0,female,36,2.98,1.32,2.26
3022,1,5,205,31,0.06,0,0.5,0.5,female,29,31,6.2,5
3023,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3024,2,2,67,25.52,1,1,0.5,0.5,male,37,12.76,12.76,1
3025,1,2,216,3.78,1,0,0,1,male,50,3.78,1.89,2
3026,3,7,76,34.98,0.25,0,0,1,female,46,11.66,5,2.33
3027,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3028,7,19,12,39.51,0.06,0.94,0.5,0.62,male,47,5.64,2.08,2.71
3029,2,6,0,17.47,0.04,0,0.8,0,female,63,8.73,2.91,3
3030,13,32,9,58.09,0.03,0.52,0.3,0.04,male,29,4.47,1.82,2.46
3031,1,1,350,3.99,1,0,0,1,female,41,3.99,3.99,1
3032,6,22,12,45.18,0.15,0,0.22,0,female,44,7.53,2.05,3.67
3033,6,8,60,36.47,0.73,0,0.29,0,female,74,6.08,4.56,1.33
3034,3,5,131,25.21,0.06,0,0,0.25,female,27,8.4,5.04,1.67
3035,4,12,33,20.14,0.04,0,0.4,0.9,female,46,5.04,1.68,3
3036,4,16,41,40.2,0.29,0.31,0.08,0.23,female,29,10.05,2.51,4
3037,2,2,146,27.91,1,0.5,0.5,0.5,male,45,13.96,13.96,1
3039,3,13,149,35.48,0.01,0.82,0.55,0,female,74,11.83,2.73,4.33
3040,2,6,182,20.91,0.64,0,0.6,0,female,57,10.46,3.48,3
3041,2,5,78,22.85,0.06,0.75,0.5,0,female,21,11.43,4.57,2.5
3042,1,1,216,8.31,1,0,0,1,female,50,8.31,8.31,1
3043,1,1,183,10.87,1,0,1,0,female,26,10.87,10.87,1
3044,1,1,143,12.96,1,1,1,0,male,20,12.96,12.96,1
3045,4,5,79,18.44,0.56,0,0.75,0,female,18,4.61,3.69,1.25
3046,1,1,164,23.98,1,1,0,0,male,25,23.98,23.98,1
3048,7,8,4,36.94,0.33,0,0.43,0.43,female,39,5.28,4.62,1.14
3049,3,5,182,47.74,0.06,0.5,0.5,0,male,21,15.91,9.55,1.67
3050,2,10,200,32.88,0.56,0,0.5,0.88,female,32,16.44,3.29,5
3051,3,5,13,27.85,0,0.5,1,0,female,35,9.28,5.57,1.67
3052,1,1,323,10.44,1,0,1,0,female,34,10.44,10.44,1
3053,1,1,355,3.39,0,0,1,0,male,32,3.39,3.39,1
3054,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
