customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder,futureMargin
2670,7,11,11,31.93,0.05,0,0.56,0.11,female,49,4.56,2.9,1.57,29.66
2671,6,12,6,42.63,0.01,0,0.7,0,female,34,7.11,3.55,2,40.58
2672,8,12,21,30.3,0.81,0,0.7,0.2,female,43,3.79,2.52,1.5,63.72
2673,1,1,289,2.71,1,0,0,0,female,18,2.71,2.71,1,0
2674,3,13,136,31.76,1,0,0.18,0.73,male,27,10.59,2.44,4.33,43.14
2675,4,5,93,27.02,0.25,0.25,0.75,0.25,female,61,6.75,5.4,1.25,42.49
2676,14,29,19,42.2,0.63,0.25,0.21,0.12,male,18,3.01,1.46,2.07,47.71
2677,1,6,288,25.05,0.16,0,1,0,female,37,25.05,4.17,6,37
2678,9,12,18,41.58,0.09,0.1,0.1,0,female,34,4.62,3.46,1.33,41.07
2679,3,4,206,44.7,0.44,1,0,0,female,41,14.9,11.18,1.33,41.7
2680,15,22,57,45.56,0.37,0.28,0.39,0.33,female,62,3.04,2.07,1.47,43.84
2681,3,6,50,19.83,0.16,0,0.4,0.8,female,36,6.61,3.3,2,4.08
2682,14,40,52,49.71,0.04,0,0.06,0.73,female,49,3.55,1.24,2.86,21.14
2683,4,5,14,27.92,0.56,0,0,0,male,22,6.98,5.58,1.25,11.31
2684,4,7,80,32.6,0.11,0.17,0.17,0.17,male,21,8.15,4.66,1.75,24.52
2685,4,7,234,31.12,0.44,0,1,0,female,40,7.78,4.45,1.75,0.46
2686,3,5,210,18.81,1,0,0.5,0.5,female,35,6.27,3.76,1.67,20.58
2687,2,5,7,32.18,1,0.75,0.25,0,female,50,16.09,6.44,2.5,31.24
2688,2,2,281,19.17,0.25,0,0,0,female,59,9.59,9.59,1,1.19
2690,9,11,13,51.36,1,0.67,0.22,0.67,female,62,5.71,4.67,1.22,58
2691,6,8,102,21.63,0.33,0,0,1,male,57,3.6,2.7,1.33,10.11
2692,4,5,193,31.92,0.56,0.25,0.25,0,male,25,7.98,6.38,1.25,37.23
2693,1,2,285,13.6,1,0,0.5,0.5,female,61,13.6,6.8,2,28.37
2694,3,6,48,22.44,0.64,0,0,0.2,male,31,7.48,3.74,2,24.47
2695,7,11,35,33.37,0.05,0.11,0.67,0.33,male,45,4.77,3.03,1.57,33.72
2696,1,1,284,12.1,1,0,0,0,female,25,12.1,12.1,1,0
2697,2,2,157,20.99,1,0.5,1,0,female,56,10.49,10.49,1,9.95
2698,1,2,284,24.65,1,0,0.5,0,male,24,24.65,12.32,2,8.37
2699,4,6,121,22.15,0.36,0,0.6,0.2,female,26,5.54,3.69,1.5,4.66
2700,7,10,6,21.16,0.77,0,0.88,0.38,female,34,3.02,2.12,1.43,34.28
2701,1,1,282,5.64,1,0,1,0,female,30,5.64,5.64,1,14.71
2702,8,14,10,34.09,0.03,0.25,0.08,0.08,female,37,4.26,2.44,1.75,5.48
2703,3,11,186,52.01,0.44,0.67,0.44,0,male,24,17.34,4.73,3.67,32.79
2704,7,7,2,30.44,1,0,1,0,female,57,4.35,4.35,1,1.07
2706,3,6,26,34.99,1,1,0.6,0,female,69,11.66,5.83,2,46.51
2707,11,18,17,34.36,0.07,0,0.47,0.6,male,23,3.12,1.91,1.64,36.35
2708,2,6,52,32.67,0.04,1,0.4,0.2,female,49,16.34,5.45,3,41.6
2709,3,4,82,46.62,0.44,1,0,0.67,female,36,15.54,11.65,1.33,60.92
2710,1,1,282,10.18,0,0,0,0,female,22,10.18,10.18,1,10.28
2711,8,11,52,31.61,0.44,0.11,0.11,1,female,21,3.95,2.87,1.38,-1.11
2712,4,5,95,26.21,1,0,0.25,0.25,male,22,6.55,5.24,1.25,23.77
2713,24,47,4,48.92,0.04,0.13,0.46,0.18,male,52,2.04,1.04,1.96,47
2714,9,24,1,53.08,0.02,0.65,0.45,0.2,female,50,5.9,2.21,2.67,60.73
2715,26,72,31,55.29,0.84,0.03,0.22,0.23,female,47,2.13,0.77,2.77,51.61
2716,13,31,74,53.96,0.43,0.46,0.38,0.31,female,43,4.15,1.74,2.38,49.7
2717,11,18,37,33.91,0.16,0.93,0.47,0.67,male,43,3.08,1.88,1.64,47.63
2718,3,5,64,35.19,0,1,0,0,female,62,11.73,7.04,1.67,39.8
2719,14,24,7,43.25,0.02,0.2,0.1,0,female,33,3.09,1.8,1.71,43.84
2720,12,22,6,43.57,0.15,0.56,0.39,0,male,36,3.63,1.98,1.83,40.32
2721,11,23,6,38.34,0.22,0.58,0.16,0,male,30,3.49,1.67,2.09,59.03
2722,1,1,277,7.98,1,0,0,0,female,51,7.98,7.98,1,0
2723,1,1,280,0.32,1,0,1,0,female,39,0.32,0.32,1,35.06
2724,6,6,32,24.12,1,0.2,0.6,0.4,male,28,4.02,4.02,1,21.21
2725,3,7,1,23.88,0,0,0.83,0.17,female,28,7.96,3.41,2.33,25.05
2726,10,22,16,47.32,0.15,1,0.33,0.44,female,21,4.73,2.15,2.2,60.62
2727,1,1,278,10.4,1,0,1,0,female,48,10.4,10.4,1,15.6
2728,7,19,69,45.19,0.06,0.31,0.25,0,female,56,6.46,2.38,2.71,53.6
2729,1,2,278,23.39,1,0.5,0.5,0,male,37,23.39,11.7,2,21.3
2730,8,17,59,47.37,0.33,0,0.14,0.14,male,36,5.92,2.79,2.12,49.8
2731,19,28,1,43.22,0,0.48,0.22,0.17,male,23,2.27,1.54,1.47,46.03
2733,1,5,269,20.23,0.25,0.5,0.5,0,male,18,20.23,4.05,5,6.6
2734,2,2,89,17.85,1,0.5,0,1,female,41,8.93,8.93,1,2.26
2735,9,13,1,45.12,0.07,0.18,0.27,0.91,female,29,5.01,3.47,1.44,54.6
2736,2,2,158,19.98,0.25,1,0.5,0,female,35,9.99,9.99,1,23.51
2737,2,2,66,8.32,0,0,1,0,male,43,4.16,4.16,1,13.21
2738,1,1,274,14.03,0,0,0,0,female,18,14.03,14.03,1,16.69
2739,9,14,40,36.15,0.84,0.58,0,0.92,male,57,4.02,2.58,1.56,49.9
2740,3,4,134,28.41,1,0,0.33,0.33,female,19,9.47,7.1,1.33,16.59
2741,8,12,97,32.57,0.04,0.1,0.3,0.7,male,38,4.07,2.71,1.5,26.11
2742,1,1,277,25.53,1,0,0,0,male,30,25.53,25.53,1,13.54
2743,1,1,275,16.11,1,0,0,1,female,22,16.11,16.11,1,0
2744,1,1,275,17.62,1,0,0,0,male,26,17.62,17.62,1,0
2745,2,2,31,22.93,1,0.5,0.5,0,female,29,11.46,11.46,1,16.63
2746,1,1,275,17.03,1,0,0,0,male,22,17.03,17.03,1,18.8
2747,1,1,275,4.98,1,0,0,0,female,54,4.98,4.98,1,46.5
2748,2,2,226,13.42,1,0,0,0.5,female,52,6.71,6.71,1,28.38
2749,3,4,79,27.4,1,0.67,0.33,0.33,female,30,9.13,6.85,1.33,13.94
2750,3,6,30,36.43,0.64,0.8,0.4,0,female,27,12.14,6.07,2,34.19
2751,2,5,208,18.76,0.56,0,0.5,0,male,49,9.38,3.75,2.5,28.27
2752,14,22,2,36.42,0.11,0.11,0.44,0.33,female,53,2.6,1.66,1.57,40.1
2754,1,1,274,12.43,1,0,1,0,female,37,12.43,12.43,1,13.3
2755,3,8,104,32.75,0.51,0,0.29,0,female,39,10.92,4.09,2.67,57.46
2756,3,6,91,38.38,0.64,0.6,0.4,0.2,female,34,12.79,6.4,2,30.05
2757,3,4,115,29.93,0.44,1,0.33,0.67,male,29,9.98,7.48,1.33,15.26
2758,29,56,0,62.82,0.31,0.81,0.11,0.06,male,49,2.17,1.12,1.93,67.09
2759,2,2,125,17.62,1,0,0,1,male,50,8.81,8.81,1,11.07
2760,2,4,269,22.85,1,0,0,0,female,30,11.43,5.71,2,12.17
2761,4,8,86,35.25,0.18,0,0,1,female,40,8.81,4.41,2,10.15
2762,7,20,15,51.81,0.03,0.35,0.06,0.29,male,36,7.4,2.59,2.86,56.41
2763,1,2,272,20.84,1,1,0.5,0,male,36,20.84,10.42,2,25.45
2764,4,11,43,32.3,0.6,0.11,0,0,male,26,8.07,2.94,2.75,44.77
2765,1,5,272,23.74,0.06,0,0,1,male,24,23.74,4.75,5,0
2766,1,2,272,39.18,0.25,1,0,1,female,32,39.18,19.59,2,37.03
2767,10,19,15,43.46,0.04,0.06,0.25,0.44,female,42,4.35,2.29,1.9,33.12
2768,1,1,272,4.86,1,0,1,0,male,45,4.86,4.86,1,20.66
2769,2,5,208,34.02,0.25,0.75,0.25,0.25,female,34,17.01,6.8,2.5,34.15
2770,1,1,271,21.34,0,1,0,0,male,28,21.34,21.34,1,41.98
2771,7,11,33,40.42,0.31,0.44,0.44,0.44,female,34,5.77,3.67,1.57,44.79
2772,1,1,222,15.56,0,0,1,0,male,45,15.56,15.56,1,33.24
2773,7,19,102,52.19,0.06,0.88,0.5,0.12,female,46,7.46,2.75,2.71,48.65
2774,12,20,35,60.92,0.01,0.82,0.12,0.12,female,33,5.08,3.05,1.67,58.84
2775,1,2,271,16.38,1,0,0,0,female,43,16.38,8.19,2,37.61
2776,4,5,75,22.48,1,0,0.75,0,female,45,5.62,4.5,1.25,1.34
2777,3,6,50,31.64,1,0,0,0.4,female,26,10.55,5.27,2,42.2
2778,1,1,270,4.12,1,0,1,0,female,55,4.12,4.12,1,6.49
2779,4,11,21,41.18,0.31,1,0.78,0,female,32,10.29,3.74,2.75,33.42
2780,1,2,270,11.26,0.25,0,1,0,female,59,11.26,5.63,2,17.84
2781,1,1,270,12.15,1,0,0,1,female,34,12.15,12.15,1,1.1
2782,21,30,49,48.47,0.01,0.32,0.16,0.08,female,18,2.31,1.62,1.43,39.44
2783,1,1,270,26.43,1,1,0,0,female,49,26.43,26.43,1,0
2784,1,5,270,19.19,0.25,0,0,0,male,40,19.19,3.84,5,31.23
2785,1,2,270,26.32,0.25,0,0,1,female,29,26.32,13.16,2,32.97
2786,2,4,32,34.1,1,1,0.67,0,female,47,17.05,8.53,2,25.87
2787,1,1,269,-2.5,1,0,1,0,female,57,-2.5,-2.5,1,0
2788,2,2,176,40.92,1,0.5,0,0.5,male,33,20.46,20.46,1,53.86
2789,4,8,35,32.11,0.18,0.43,0.14,0.14,female,49,8.03,4.01,2,38
2790,1,2,266,11.98,0.25,0,0,0,female,24,11.98,5.99,2,38.49
2791,1,2,269,26.34,1,0,0,1,male,24,26.34,13.17,2,32
2792,1,1,268,9.25,1,1,0,1,male,19,9.25,9.25,1,4.16
2793,3,12,235,32.08,0.16,0.1,0.4,0.2,male,58,10.69,2.67,4,47.89
2794,1,1,268,22.01,1,1,0,1,female,22,22.01,22.01,1,0
2795,6,6,3,24.01,0.64,0.2,0,1,male,38,4,4,1,33.95
2796,3,4,157,26.25,1,0.33,0,1,female,27,8.75,6.56,1.33,-1.3
2797,4,10,52,38.8,0.02,0,0.12,0.5,female,24,9.7,3.88,2.5,34.6
2798,1,1,267,1.49,1,0,0,0,male,18,1.49,1.49,1,10.33
2799,20,22,118,53.47,0.69,0,0.61,0.17,male,29,2.67,2.43,1.1,7.92
2800,3,5,43,33.66,0.25,0.75,0.25,0.5,male,40,11.22,6.73,1.67,30.07
2801,2,2,134,14.63,0.25,0,0,0,female,63,7.32,7.32,1,16.88
2802,1,1,267,15.53,1,0,1,0,male,35,15.53,15.53,1,17.43
2803,6,8,147,30.45,0.08,0.29,0.14,0.14,male,58,5.08,3.81,1.33,21.64
2804,2,2,266,13.5,1,0,0,0.5,male,47,6.75,6.75,1,0
2805,6,13,69,48.36,0.21,0.73,0.45,0,male,29,8.06,3.72,2.17,43.14
2806,1,1,267,15.87,0,0,0,0,female,42,15.87,15.87,1,24.43
2807,3,4,14,28.19,1,0,0.33,0.67,male,32,9.4,7.05,1.33,20.64
2808,2,2,263,24.85,0.25,0,0,0,male,65,12.43,12.43,1,15.4
2809,1,1,267,6.8,1,0,1,0,female,37,6.8,6.8,1,9.93
2810,3,4,29,27.15,0.11,1,0.67,0.33,male,32,9.05,6.79,1.33,28.95
2811,2,2,45,11.12,0.25,0,0,1,female,29,5.56,5.56,1,3.42
2812,20,25,5,60.07,0.02,0.9,0.33,0.1,female,37,3,2.4,1.25,59.41
2813,1,1,266,14.6,1,0,0,1,male,41,14.6,14.6,1,26.78
2814,1,2,266,16.96,0.25,0,0.5,0,female,33,16.96,8.48,2,22.14
2815,1,1,266,20.69,0,0,0,1,female,43,20.69,20.69,1,6.52
2816,4,17,196,46.38,0.13,0,0.29,0,female,51,11.6,2.73,4.25,23.42
2818,3,4,1,16.49,1,0,1,0,female,53,5.5,4.12,1.33,0
2819,1,1,265,3.85,1,0,1,0,male,35,3.85,3.85,1,12.78
2820,2,2,13,16.41,1,0,0.5,0,male,36,8.21,8.21,1,17.63
2821,2,4,74,18.43,0.11,0,0,0,female,58,9.21,4.61,2,-0.79
2822,1,1,260,6.04,1,1,0,1,female,28,6.04,6.04,1,21.85
2823,10,16,29,54.08,0.05,0.31,0.23,0.08,male,42,5.41,3.38,1.6,37.7
2824,3,4,240,37.9,0.11,0,0,0.33,male,29,12.63,9.47,1.33,47.52
2825,12,23,26,51.97,0.54,0,0.37,0.11,male,23,4.33,2.26,1.92,49.17
2826,1,1,255,4.1,1,0,0,1,female,33,4.1,4.1,1,37.22
2827,9,16,47,35.11,0.09,0,0.46,0.31,male,59,3.9,2.19,1.78,37.04
2828,1,1,263,11.93,0,0,1,0,female,51,11.93,11.93,1,39.86
2829,1,1,260,13.06,1,0,0,1,female,30,13.06,13.06,1,2.75
2830,14,26,13,62.09,0.13,0.86,0.36,0,male,40,4.44,2.39,1.86,47.71
2831,13,30,116,53.55,0.52,0.16,0.28,0.2,female,23,4.12,1.78,2.31,6.37
2832,1,1,253,11.17,1,0,1,1,female,55,11.17,11.17,1,4.74
2833,3,7,216,36.5,0.11,0.5,0.67,0,female,35,12.17,5.21,2.33,41.66
2834,4,18,12,39.94,0.22,0,0.33,0.33,female,30,9.98,2.22,4.5,56.85
2835,3,4,7,26.34,0.44,1,0,0.67,male,22,8.78,6.58,1.33,41.7
2836,1,1,225,41.59,1,1,1,0,male,61,41.59,41.59,1,48.59
2837,2,4,261,17.86,1,0.33,0.33,0,female,22,8.93,4.46,2,33.35
2838,2,4,254,23.07,1,0,0,0.33,female,31,11.54,5.77,2,3.75
2839,9,22,108,46.35,0.03,0,0.17,0,male,49,5.15,2.11,2.44,46.63
2840,6,13,50,30.72,0.03,0,0.36,0.36,female,25,5.12,2.36,2.17,39.29
2841,10,20,108,36.03,0.03,0.59,0.35,0.53,female,32,3.6,1.8,2,50.32
2842,3,5,10,30.62,0.25,0.75,0.25,0.25,male,30,10.21,6.12,1.67,25.48
2843,1,1,260,9.87,0,0,1,1,female,46,9.87,9.87,1,22.72
2844,1,4,260,33.13,0.44,0.33,0,1,female,75,33.13,8.28,4,24.39
2845,8,8,82,36.78,0.51,0.14,0.29,0.14,female,37,4.6,4.6,1,44.47
2846,2,4,105,35.72,1,1,0.67,0,male,52,17.86,8.93,2,24.14
2847,11,18,37,52.28,0.28,0.87,0.27,0.13,male,52,4.75,2.9,1.64,75.87
2848,2,6,240,13.14,0.16,0,0.2,0.8,male,29,6.57,2.19,3,0
2849,3,4,177,18.87,0.11,0,1,0,female,32,6.29,4.72,1.33,17.58
2850,6,18,3,44.14,1,0,0.13,0.4,male,50,7.36,2.45,3,45.18
2851,2,2,230,19.23,1,0,0.5,0,female,40,9.62,9.62,1,28.12
2852,4,5,175,21.61,0.56,0,1,0,male,56,5.4,4.32,1.25,19.65
2853,1,1,95,16.22,1,0,0,1,male,18,16.22,16.22,1,2.78
2854,16,29,21,45.58,0.5,0.38,0.38,0.04,male,34,2.85,1.57,1.81,56.13
2855,1,5,257,27.01,0,1,0,0,male,65,27.01,5.4,5,40.36
2856,1,1,257,10.23,1,0,1,0,male,37,10.23,10.23,1,20.8
2857,6,12,1,45.16,0.36,0.1,0.2,0,female,49,7.53,3.76,2,61.83
2858,2,2,119,15.95,1,0.5,0.5,0.5,male,28,7.97,7.97,1,19.54
2859,1,1,16,16.25,1,0,0,0,female,21,16.25,16.25,1,16.05
2860,6,10,7,32.66,0.06,0.12,0.12,0,female,46,5.44,3.27,1.67,39.16
2861,8,14,69,32.24,0.17,0,0.25,0.42,male,28,4.03,2.3,1.75,48.23
2862,7,7,67,22.45,0.69,0,0.67,0.33,female,54,3.21,3.21,1,38.15
2863,4,5,45,22.08,1,0,0.75,0.25,female,48,5.52,4.42,1.25,14.54
2864,1,2,254,23.7,1,1,0,0,male,62,23.7,11.85,2,27.2
2865,6,8,65,32.41,0.73,0.14,0.43,0.57,female,50,5.4,4.05,1.33,13.37
2866,2,2,155,18.09,1,0,1,0,male,47,9.04,9.04,1,-6.87
2867,1,1,253,24.65,1,1,0,0,female,25,24.65,24.65,1,18.88
2868,9,19,19,51.79,0.1,1,0.56,0.06,male,57,5.75,2.73,2.11,46.87
2869,1,1,253,15,1,0,0,1,male,37,15,15,1,15.52
2870,3,4,204,36.41,0.44,0,0,0.33,female,42,12.14,9.1,1.33,19.67
2871,9,11,22,34.8,0.31,0,0.67,0.11,female,35,3.87,3.16,1.22,24.99
2872,1,1,252,9.52,0,0,1,0,male,43,9.52,9.52,1,9.88
2873,1,1,252,7.71,1,0,1,0,male,35,7.71,7.71,1,22.59
2874,1,1,252,10.58,0,0,0,1,female,41,10.58,10.58,1,0
2875,1,2,250,13.93,0.25,0,0.5,0.5,female,37,13.93,6.96,2,21.75
2876,4,5,105,25.23,0.25,0,0.75,0.5,male,30,6.31,5.05,1.25,33.29
2878,1,1,251,11.9,0,0,0,0,female,29,11.9,11.9,1,28.14
2879,3,4,108,21.57,1,0,0.67,0,female,50,7.19,5.39,1.33,19.95
2880,3,4,222,35.9,0.11,0,1,0,male,36,11.97,8.97,1.33,26.54
2881,1,1,250,13.88,1,0,0,1,female,72,13.88,13.88,1,27.28
2882,8,8,102,25.79,1,0,0.14,0.71,female,61,3.22,3.22,1,27.56
2883,11,14,10,42.45,0.06,0.17,0.17,0,female,34,3.86,3.03,1.27,31.06
2884,3,5,211,24.85,0.25,0,0.75,0,female,33,8.28,4.97,1.67,12.37
2885,9,11,50,46.86,0.2,0.22,0.22,0.56,female,54,5.21,4.26,1.22,62.61
2887,1,1,250,8.94,1,0,1,0,female,43,8.94,8.94,1,17.66
2888,2,4,246,24.68,0.11,0,0,0,female,52,12.34,6.17,2,47.57
2889,2,2,120,30.68,0.25,0,0,0.5,male,32,15.34,15.34,1,18.19
2890,3,5,98,25.02,1,0,0,1,female,20,8.34,5,1.67,37.24
2891,3,4,174,38.04,0.11,1,0.33,1,female,51,12.68,9.51,1.33,41.12
2892,1,1,248,19.97,1,0,0,0,male,34,19.97,19.97,1,18.4
2893,2,4,120,39.13,0,1,0,0.33,male,35,19.57,9.78,2,0
2894,2,2,243,33.85,0.25,0.5,0,0,female,22,16.93,16.93,1,33.84
2895,8,14,65,57.08,0.17,0.75,0.33,0.33,female,78,7.13,4.08,1.75,47.07
2896,1,2,247,15.92,0,0,0,0,male,58,15.92,7.96,2,21.38
2897,1,2,246,23.35,1,0,0.5,0.5,male,21,23.35,11.68,2,40.5
2898,1,1,65,9.69,1,0,0,0,male,19,9.69,9.69,1,39.61
2901,4,5,21,28.23,0.06,0,0.25,0.25,female,48,7.06,5.65,1.25,16.74
2902,2,2,179,19.33,0.25,0,0.5,0.5,female,45,9.66,9.66,1,14.36
2903,3,4,230,22.29,0.44,0,0,0,female,23,7.43,5.57,1.33,10.25
2904,6,11,99,36.52,0.2,0,0.22,0.33,female,34,6.09,3.32,1.83,37.71
2905,1,1,225,13.43,1,1,1,0,female,59,13.43,13.43,1,0
2906,4,6,138,36.08,1,0.8,0.2,0.8,male,32,9.02,6.01,1.5,35.25
2907,1,2,244,9.19,0.25,0.5,0,0,female,54,9.19,4.59,2,0
2908,1,1,197,16.66,1,0,0,0,male,26,16.66,16.66,1,15.48
2909,2,2,74,-3.24,1,0,0,1,male,31,-1.62,-1.62,1,8.28
2910,1,2,243,24.49,1,0,0,0,male,23,24.49,12.24,2,0
2911,2,2,138,33.36,1,0,0,0,male,42,16.68,16.68,1,20.27
2912,1,1,243,8.45,1,0,0,0,female,31,8.45,8.45,1,30.71
2913,2,2,30,15.34,1,0.5,0.5,0,male,26,7.67,7.67,1,31.41
2914,1,1,242,24.52,1,1,1,0,male,41,24.52,24.52,1,36.61
2915,3,17,64,42.89,0.18,0.21,0,0,male,20,14.3,2.52,5.67,40.85
2916,2,2,215,23.73,0.25,0,0,0.5,female,51,11.87,11.87,1,19.98
2917,8,17,5,48.87,0.73,0.64,0.64,0,female,51,6.11,2.87,2.12,29.36
2918,10,12,47,31.92,0.36,0,0.3,0.6,male,45,3.19,2.66,1.2,32.19
2919,6,10,103,33.03,0.56,0.5,0.25,0.38,male,33,5.5,3.3,1.67,36.84
2920,3,10,30,40.44,1,0,0.12,0,female,67,13.48,4.04,3.33,23.76
2921,2,5,104,32.88,0.25,0.5,0,0.25,female,32,16.44,6.58,2.5,37.55
2922,1,1,86,19.93,0,0,0,0,female,21,19.93,19.93,1,44.5
2923,3,6,49,24.72,0.16,0,0.2,0.8,female,24,8.24,4.12,2,24.88
2924,1,4,240,34.09,1,0,0,0,male,50,34.09,8.52,4,0
2925,2,2,43,23.8,1,0.5,0,0,female,27,11.9,11.9,1,2.97
2926,1,1,239,34.41,1,1,0,0,male,34,34.41,34.41,1,15.29
2927,3,7,7,32.99,0.44,0,0.33,0,female,41,11,4.71,2.33,25.24
2928,1,1,239,9.3,1,0,0,1,male,76,9.3,9.3,1,8.69
2929,6,8,47,40.98,0.08,0,0,0.86,male,65,6.83,5.12,1.33,30.55
2930,2,5,232,32.39,0.06,0,0.25,0,female,34,16.2,6.48,2.5,0
2931,7,20,5,49.88,0.01,0.71,0.35,0,female,46,7.13,2.49,2.86,40.63
2932,16,28,31,52.87,0.55,0.09,0.3,0.52,male,29,3.3,1.89,1.75,26.26
2933,11,14,137,57.83,0.11,1,0.83,0.17,male,22,5.26,4.13,1.27,39.49
2934,2,2,21,14.17,0.25,0,0.5,0,female,46,7.08,7.08,1,21.42
2935,1,1,239,3.22,1,0,0,0,female,78,3.22,3.22,1,26.06
2936,1,1,238,1.37,0,0,1,0,female,62,1.37,1.37,1,7.76
2937,8,8,43,29.45,0.51,0.57,0.14,1,male,38,3.68,3.68,1,28.87
2938,1,1,237,20.73,1,0,0,1,female,55,20.73,20.73,1,15.2
2939,2,2,230,20.42,0.25,0,0,1,male,55,10.21,10.21,1,13.78
2940,2,4,2,21.45,1,0,0.33,0.33,female,54,10.72,5.36,2,23.26
2941,7,7,15,34.67,0.03,0,0.33,0.17,male,45,4.95,4.95,1,52.33
2942,7,16,66,42.77,0.72,0.31,0,0,female,32,6.11,2.67,2.29,70.4
2943,4,6,232,22.16,1,0,1,0,female,56,5.54,3.69,1.5,9.48
2944,9,31,4,48.58,0.01,0.69,0.65,0,male,18,5.4,1.57,3.44,38.13
2945,2,2,70,14.67,0.25,0,0.5,0,female,39,7.34,7.34,1,21.11
2946,1,1,236,40.04,0,1,1,0,female,65,40.04,40.04,1,22.81
2947,1,1,235,4.64,1,1,0,0,male,27,4.64,4.64,1,21.95
2948,6,11,2,33.75,0.2,0.56,0.56,0.22,male,44,5.62,3.07,1.83,39.44
2949,11,19,16,41.89,0.56,0.25,0.69,0.06,male,34,3.81,2.2,1.73,36.63
2950,1,2,234,13.98,1,0,0,0,female,18,13.98,6.99,2,38.63
2951,2,2,222,24.69,0.25,0,0.5,0,male,64,12.35,12.35,1,17.31
2952,1,1,230,5.19,0,0,1,1,female,40,5.19,5.19,1,26.92
2953,1,1,233,1.76,1,0,1,1,female,42,1.76,1.76,1,3.09
2954,3,6,168,33.18,0.16,0.6,0.4,0,female,29,11.06,5.53,2,52.86
2955,6,20,18,43.54,0.5,0.29,0,0.41,female,40,7.26,2.18,3.33,52.95
2956,3,4,199,18.76,0.11,0,0.33,0,male,45,6.25,4.69,1.33,35.06
2957,1,1,231,14.14,1,0,0,1,female,29,14.14,14.14,1,0.69
2958,3,4,112,27.21,0,0,0.67,0,male,43,9.07,6.8,1.33,13.61
2959,4,12,6,44.86,0,0,0.5,0,male,52,11.21,3.74,3,44.95
2960,1,2,231,23.69,1,0,0,0,female,76,23.69,11.85,2,0
2963,7,7,66,30.36,1,0,0,0.17,male,26,4.34,4.34,1,29.95
2964,1,1,227,6.77,1,0,1,0,female,30,6.77,6.77,1,5.24
2965,4,7,130,52.26,0.25,1,0.17,0.33,male,46,13.06,7.47,1.75,42.84
2966,10,12,24,42.23,0.25,0,0.4,0,male,53,4.22,3.52,1.2,7.99
2967,1,1,230,1.98,0,0,1,0,female,56,1.98,1.98,1,0
2968,8,16,20,41.27,0.48,0.46,0.15,0,male,43,5.16,2.58,2,45.69
2969,1,1,230,1.08,1,0,0,1,female,28,1.08,1.08,1,22.89
2970,2,2,226,10.43,1,0,1,0,female,68,5.21,5.21,1,7.9
2971,1,1,229,13.64,1,0,1,0,female,28,13.64,13.64,1,25.12
2972,9,12,16,38.79,0.16,0,0.2,0.4,male,27,4.31,3.23,1.33,44.09
2973,2,2,203,11.28,0.25,0.5,1,0,male,51,5.64,5.64,1,15.81
2974,19,22,11,63.14,0.15,0.5,0.28,0.11,female,39,3.32,2.87,1.16,53.41
2976,1,5,228,30.94,0,0,0,0,female,69,30.94,6.19,5,0
2977,23,56,11,57.71,0.02,0.17,0.34,0.19,male,24,2.51,1.03,2.43,63.84
2978,1,1,228,5.34,1,0,1,0,female,23,5.34,5.34,1,0
2979,10,23,5,64.31,0.1,1,0.11,0,female,25,6.43,2.8,2.3,55.75
2981,3,4,53,43.67,0.11,0.67,0,0,female,36,14.56,10.92,1.33,59.99
2982,1,2,228,23.58,0,0,0,0,female,30,23.58,11.79,2,36.15
2983,2,2,113,30.47,1,1,0,0,female,47,15.23,15.23,1,43.49
2984,21,36,89,42.45,0.16,0.2,0.63,0.13,female,62,2.02,1.18,1.71,51.11
2985,2,6,62,24.59,1,0,0,0.4,male,41,12.29,4.1,3,28.15
2986,1,1,226,19.12,1,0,1,0,female,21,19.12,19.12,1,15.43
2987,6,6,215,26.39,0.16,0.6,1,0,male,31,4.4,4.4,1,45.11
2988,8,12,140,37.9,1,0.5,0.3,0.5,male,26,4.74,3.16,1.5,-3.85
2989,2,2,108,24.81,1,0,0,0,female,42,12.4,12.4,1,6.33
2990,2,4,220,25.45,0.11,0.33,0.33,0,female,39,12.72,6.36,2,12.35
2991,9,12,43,37.02,0.04,0.2,0.1,0.6,male,48,4.11,3.09,1.33,24.73
2992,1,1,217,8.34,1,0,0,0,female,27,8.34,8.34,1,20.06
2993,2,4,23,29.65,1,0,0.33,0,female,59,14.82,7.41,2,10.26
2994,6,7,46,22.53,0.03,0,0.17,0.67,male,47,3.76,3.22,1.17,27.46
2995,7,8,0,35.02,0.08,0,0.43,0.14,male,53,5,4.38,1.14,38.95
2996,9,14,6,40.58,0.17,0.25,0.17,0,male,58,4.51,2.9,1.56,44.95
2997,2,2,199,14.29,1,0,0.5,0.5,female,49,7.14,7.14,1,4.52
2998,3,5,12,16.68,0.06,0,1,0,female,39,5.56,3.34,1.67,41.61
2999,1,1,224,6.43,0,0,1,0,male,38,6.43,6.43,1,19.87
3000,3,10,44,45.44,0.14,1,0.25,0,female,54,15.15,4.54,3.33,29.25
3001,3,4,208,37.52,1,0.67,0,0,male,43,12.51,9.38,1.33,57.01
3002,1,1,223,21.7,1,0,1,0,male,49,21.7,21.7,1,37.88
3003,1,5,223,33.46,0.06,0,0.25,0.75,female,52,33.46,6.69,5,30.57
3004,7,7,87,29.52,0.69,0.17,0.5,0.33,female,37,4.22,4.22,1,34.97
